actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
-0.00014714046048815588 0.0035774277311797025 0.004066736180100746 0.006240456354636492 0.0037177846080509386 -0.0023740237839845755
0.0024666588946923584 0.012352209811785845 0.0035377499093585288 0.0024643219637240023 0.0021041641182512113 -0.000196979107009344
0.001185004307786475 0.033036617519155154 0.004423914803679604 0.005511038720907461 0.002459302513416607 -0.0014775368213497848
-0.0012217140652128347 0.04430507313172188 0.0002921969083563226 -0.0015333640448780914 -0.00091991014722506 0.0026018525798332734
-0.0020491302197002187 0.05290414577463587 -0.005892774859096691 0.004245779366938027 0.0020456191491184553 -0.0037260382682773423
0.002561167637538841 0.04639473979340012 -0.008783352932415781 -0.020451355184413204 -0.012888135625694018 0.0020575361088241498
0.0005777767341478198 0.04962096176578855 -0.002907839982373003 -0.007257319704626272 -0.005111357556982607 0.006710409384666979
-0.0018080277737949498 0.05253712211298883 -0.002358390696795121 0.00502759401337418 0.0020614637212500874 0.0027074397223327204
0.0010777222726161583 0.048056646602306054 0.001953893395029531 -0.0019098163062771997 -0.002560816309961991 -0.0007797969790145562
0.0003852244268487668 0.05308840237899406 0.006172599685104633 0.01461639661481159 0.008892610447315907 -0.0006467792834814745
0.0024387528556415066 0.04844724573199499 0.0002958752992975714 -0.005167716609514087 -0.004405706148290568 -0.006757738133380698
0.0004759306864677226 0.04917788388888822 -0.0022357695129891476 -0.004478236136599127 -0.003869719710150664 -0.0032505362272771225
-0.0007147935971044984 0.051777433177154164 -0.0017253994915464644 0.00220494866331368 0.0018264887691360311 0.006849712005563738
-0.0007878358966634558 0.05389665103355921 -0.0047200407640860574 0.007467251795868882 0.0034790415904477293 -0.0031683818744982356
0.0029766477804267807 0.047443421008771254 -0.0021649540847842865 -0.010785240428321926 -0.006043469099714251 -0.0028368341376359997
0.001105700955535061 0.049784033681348976 0.0024125707332690125 0.0033036363951698955 0.001274885099513168 -0.0025681158332686305
0.0017650267330782672 0.04760507074086405 0.004809951216439763 -0.0005107354922072836 -0.0016175916826954059 -0.0062455999591838375
-0.0016192449825814074 0.04745618824596651 -0.00020936781405079895 -0.007000809321029734 -0.004428417221055268 0.007081172357384341
-0.0001638673349822369 0.050272246672823546 -0.002319340164968017 -0.002722843178506013 -0.0007998945336227188 0.005230137633125527
0.001333222626562448 0.049242493435663386 -0.0012094146227439445 -0.00632078314586058 -0.003761247384499008 0.001011867431840334
-0.0006938651181654931 0.05358081811027924 0.0008144368603091424 0.012382672123143595 0.006676566411439282 -0.0019727372040796234
0.002121724756372614 0.049520898805533044 -0.0003060847975577997 -0.004607371206259436 -0.0022020516151037336 -0.0002576179763252723
-0.004342562655030219 0.05461241781638112 -0.0031009832712470473 0.013422341014727418 0.006639585940500026 -0.0017796412655802611
-0.0009331514498839093 0.04822740633505402 -0.0018733868408940008 -0.004819224173661371 -0.0036293235397023395 -0.0013216521457772475
-0.003576647181758751 0.055257339227714954 0.0009291971291411454 0.015223577229589301 0.009489608360690849 0.007514709159231903
0.001270726629565909 0.04916942232463566 0.0013768840307635006 -0.002866606741944373 -0.002279136550279698 0.0011357651180045995
-0.0002259504959758793 0.05521694349992158 -0.000975490247658374 0.014586210466720506 0.007253199021031021 -0.002151576116060889
0.0012393798442532971 0.04842642569628972 -0.0044319384525384154 -0.009960954757117996 -0.005827155316883021 -0.0014212687534517626
-0.0033590863995260393 0.05472098268790866 -4.507978623528769e-05 0.013837243208517943 0.007772512231798629 0.003068046762037681
-0.0013575613874985775 0.047780153069332316 -0.0005104149588799458 -0.004669149279481869 -0.003810812080717243 -0.001557721230226839
-0.002208027292022843 0.050630320500547006 9.157098027822916e-05 0.0042415429323884955 0.0015103552677341774 -0.000528109191429503
0.0019694456174101766 0.048002266197206045 -0.0008984226351014018 -0.009484989496107207 -0.004382471284388642 0.004923700684329107
0.0024414311948218236 0.04813061079302373 -0.002103717729069668 -0.009279162008674922 -0.005700014154065304 -0.00019537584591328497
-0.0007855436930333118 0.05202695619587225 -0.0019045818131832746 0.005551959932525765 0.001977242231721747 -0.0010523615689484976
0.0018672562061137655 0.04811263438041675 -0.0009573278237308976 -0.00808270194189013 -0.005341390353522241 -0.002600353983345745
-0.004157230973011161 0.055111889793322294 -0.0018183652040081272 0.014734216788919282 0.007871368432166037 0.002103807898272452
0.002082924638588234 0.04782561454346561 0.0012107666938201778 -0.004914510808226799 -0.003382300210402736 -0.005416516531118385
-0.0018232496109466042 0.0538842368102245 0.001805675204208571 0.012693335794645802 0.0074945230539690275 0.005189265126767949
0.0015199142193284083 0.04767631585519517 0.0005903427064114828 -0.007500822627159864 -0.0031671436958757605 0.0023132037344613283
0.0026515106992684554 0.048849075416434455 -0.0010301786490214825 -0.006303382226408692 -0.003193479593842091 -0.0012782658368035334
-0.0026507728080225564 0.053392383801874464 -0.0015382108629072749 0.010193879722676623 0.005681767216179374 -0.000919483240159346
0.0014960352842373786 0.046831518679469275 -0.003059128408579668 -0.012987087414897572 -0.005956249699185269 0.0004242370381565136
0.00041612389268257696 0.048211475178126795 0.0031467732895800377 -0.0006245986338725548 -0.0010141404206696532 -0.0020701467850851966
-0.004231002961824141 0.05511886173212529 0.001665745905075004 0.021440409621335345 0.010324437284875634 -0.0036821527578373182
0.002648294875375892 0.04770277572425511 0.00012175225043570568 -0.009400159844068468 -0.004033873527275048 0.0016197053228054654
0.0030271832186442617 0.047686521924823574 -0.002145967315112677 -0.012840349329421345 -0.0058438710251847645 0.0034659007790328322
0.0019795609629391937 0.048647760184503674 0.00295957013276322 -0.0025618891939759147 -0.001957321564250989 -0.00014230068718260047
-0.000600409518303001 0.052883310357181454 -0.0018483698896346666 0.007626653115753241 0.004093186756573297 -0.003938180193202297
-0.0030391188688530736 0.055539404004478266 -0.002922898923053052 0.014764979038745761 0.00564000411161779 0.0008263481966355249
-0.0010504474301956475 0.04824175406484021 0.0012688194958718967 -0.0025071327732647296 -0.0007181768172189252 0.002830016489943528
0.0027248433784668982 0.047852162871543855 -9.442656965847411e-05 -0.00666589126161944 -0.005882315356045776 -0.00458421837165161
0.0018165181512457015 0.048554429150718115 0.0008437138078571164 -0.004279164701599496 -0.003071221656654702 -0.0016788964468113128
0.0036702316402105356 0.04624340022153337 -0.0028757635347603627 -0.019167398290246003 -0.007842077982549588 0.005586186542586684
0.004804839082072756 0.04628827219131471 -0.004819805518088786 -0.0186644498377457 -0.010472016560682536 -0.0014728718811761847
-3.104959649099367e-05 0.046734010587009545 -0.0013852318896679454 -0.010350470309851676 -0.0066059946926750384 0.00256610554262985
0.0006031579565489896 0.04620062910846249 0.0015325746962470243 -0.008216248983450861 -0.0069478597914934565 0.0014615659400850113
0.0010478647736383501 0.04450395369871891 -0.003658423271898582 -0.02117522827584293 -0.009986730803845004 0.004069501895674888
0.00012919417076700775 0.048397382549973264 -0.0017336943746136544 -0.0055043418013644855 -0.0029042714091261843 -0.0025375083174217113
-4.154693606395304e-05 0.05580134852162308 -0.0005499360029541051 0.017588415795034954 0.009516681458690604 -0.007764743148603082
-0.0014223808117194313 0.008275377214299972 -0.005599749189838161 -0.00020578746180725154 0.00020894862749903662 -0.0008650868129781758
6.091773296021235e-05 -0.00016541248562302205 0.0022415513265310614 0.000806410499759056 0.0006847795923715605 0.003165148835491692
-0.00350065159818725 -0.0006536193810251352 0.0009915958030885022 0.0005075534825516102 0.0006130066758853037 0.006299196378531442
-0.0015348360654905717 -0.00029960711417070183 -0.0009575589344414167 -0.0011765015304879534 -0.0004953978241277909 0.0023199342751016212
0.00522731812131555 0.0012055830715841185 -3.6841069359345135e-06 -4.3180162790802855e-05 2.4476926884308503e-05 -0.0062352790569142075
0.001677416321104193 0.0008794874236301044 0.0018113686195883687 0.0029082337472448893 0.0015473044611204539 -0.0022129409789536643
-0.00282079751030346 -0.0008344065606674847 -0.0004681411685930823 -0.0009821161536450458 -0.0004945826637864324 0.003689757103431567
-0.0019504116111963158 -0.00048592822847529587 -7.80168973011695e-05 -0.0002527509150553231 -0.00011703378631234748 0.002520272939609205
0.0028571401591134856 0.0006196934749515247 0.00043611314609335054 0.00039034588260608214 0.00021505500375569443 -0.0034120660208819126
0.0017123121700274415 0.0003495316609320855 0.00021306459776110603 0.0001246186651062042 6.44585727800892e-05 -0.002080126908927295
-0.0008427679066923964 -0.00022656746802103575 -4.928101194976933e-05 -0.0001795794989996499 -9.389634157843196e-05 0.0010563115659152993
-0.0007274854108975728 -0.00020351512346094904 0.000739527974462811 0.0007320871929882405 0.00038095257984458494 0.0009161851206839859
-0.000254430557879097 -3.343996063302176e-05 0.0005656050851629795 0.000662573080679896 0.00034482100671281936 0.00029898466966974427
0.0004120283308303729 0.00011072825851721796 -7.168404125292683e-05 -6.76494379517917e-05 -3.537852474310082e-05 -0.0005156902149131051
0.00037102050461880503 7.307398207159841e-05 -0.0001405810434883017 -0.00019779795628997377 -0.00010312622732210061 -0.00044908785575608495
0.00017449714028989143 4.9871883788304744e-05 0.00014216374040507544 0.0001819497667082757 9.472430973815691e-05 -0.00022024243165365962
-0.0007739136676033839 -0.000164804831826545 0.0001743591083422042 0.00021446109607849167 0.00011167095891856018 0.0009444511742552057
-0.0003739513451321453 -7.908019319311893e-05 6.662644178418319e-05 8.456483520730627e-05 4.403672550083021e-05 0.00045603496063109444
0.001765152894280839 0.00039875133056691843 6.164277000999444e-05 7.67799176387087e-05 3.9973489412711975e-05 -0.002167271714835306
0.0005984431860503687 0.00013367483064544711 1.2514171099789626e-05 1.3749018592121976e-05 7.157732587409988e-06 -0.0007339049872501462
-0.0007461450275469967 -0.00016730779401193818 9.810727998903915e-06 1.077840941786439e-05 5.6120710387263835e-06 0.0009153868174514617
-0.0005554809370422766 -0.00012479417437606 1.6025991316494017e-05 1.7606407243210034e-05 9.168576492782749e-06 0.0006816110282306856
0.0007648447240711636 0.00016940777007254054 8.007416200540396e-05 8.797405405817186e-05 4.5803303293162945e-05 -0.0009371438277901138
0.000511276011580312 -0.0007359696537988262 0.002993816538429113 0.00645740146783075 0.0033969841064551984 -0.00021053610309823654
-0.0026002395883758553 -0.029124519727231905 -0.00045601922932636324 0.0021004080210557975 0.0013688414525764275 0.004673876473868948
0.0009027545891582318 -0.04298281807744299 -0.0005196301434123302 0.0008925640720113545 -0.00015446436087582086 0.001791004848413165
-0.00029744436138852144 -0.04805640825702543 0.000277807616122053 0.005552982472146256 0.004466935700287408 -0.0024242079375483318
-0.004080108219842482 -0.04536549786398758 0.0008478515249112341 0.01803952129214053 0.01106890284897014 -0.004878863044210244
-0.003013210355345045 -0.04389766584111444 -0.0020907557725377006 0.017285255576006603 0.008554652340242433 -0.0022519537221009807
0.0020307440440004015 -0.046787244715795616 -0.0008046033933679283 0.007181289785654802 0.003861162710111637 -0.007271554251411256
0.0006009471182605813 -0.04804101945989973 0.0047931313878481745 0.01115690170977092 0.004797801326922061 -0.0038623857052302
-0.004030339918851338 -0.046579908407787286 0.000422409070803436 0.012894496505346655 0.007014620927212755 0.0006632296396471421
-0.004910365719308901 -0.04723436262155627 0.002014785573102149 0.012026345364548231 0.007105594725253886 0.009262921555333127
-0.003357272740687619 -0.04796621082173871 -0.004040838378600229 0.003727929413776869 0.0010447385393228506 0.004415331629752738
-0.0020050521196123034 -0.047130957130894706 0.0025454887273133595 0.015320658888588336 0.006969813589709888 -0.006791958842094579
0.0025934370379561422 -0.05013974922781518 0.0017276028788139526 0.0006696278098821066 0.002012078670837444 -0.006153185111311733
0.002901684200671901 -0.05502813149377436 -0.0004560741055507574 -0.017015426726525812 -0.007911811710950473 -0.0025068867504960714
0.0017030190289747435 -0.05252404453574296 -0.0010227375960319375 -0.009174697592955442 -0.0048466040464590085 -0.0005422743278920526
-0.004026567952043023 -0.04628651772803631 0.003171522597429275 0.017510824225517547 0.009540643152532098 0.0005759015191218603
-0.00405693942777243 -0.04816468432617237 -0.004316931467790015 0.0013662604148767868 0.0016076756710879073 0.00746794332731248
-0.0004832007545755738 -0.05209970124475354 -0.003685290967098243 -0.012082510633185148 -0.0030189356634606765 0.004992402703911214
0.001892942783920888 -0.053182610895506244 -0.0038385429214986178 -0.013336878411345319 -0.006883066969191871 -0.0025018302112224493
0.00031592161782386063 -0.04881347036251144 -0.00042677493232363826 0.004766728096970572 0.0018587945300784243 -0.0034652754556995617
0.0008324608067551109 -0.04896310423144746 0.00018520798060822825 0.002361789373758077 0.001441922204638629 -0.0008372189994254424
0.0012331600874671766 -0.054250183875423075 -0.002958425191515696 -0.016982936227095277 -0.008698798129475365 0.0017291862794192592
-0.002544775300990751 -0.047906496845445797 -0.0013745908606338925 0.0057230552646558045 0.004203672926063251 -0.0011447528680673703
-0.00018262141806521076 -0.049278140134056084 0.00033204539820450794 0.00074026478021102 0.0020159284994683974 0.0017168642436190817
-0.0005180971816506503 -0.051612331373163164 0.0015004632773610198 -0.005746087095119381 -0.0024090335907878692 0.009017658859593033
0.0029680549868525636 -0.053678975779480644 0.002233665835911287 -0.009806521920821789 -0.004491239342203684 -0.005618417126970553
-0.001840877796381038 -0.047468233276261304 0.0030709680615002817 0.011273705174298248 0.007069016470392277 0.0005824476849281557
