xc,yc,width_mid_x,width_mid_y,height_mid_x,height_mid_y,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,xc_velocity,yc_velocity,width_velocity,height_velocity
113,323,119,420,38,327,-0.0569436046600706,0.0549748162962461,-0.000213022719532,-81.34819702654303,-13.558032837757173,-53.85188931323696,-55.810830104138056
95,320,101,410,22,324,-0.0213941922977389,0.0184856287993037,-0.003849703869462,-4.291532970990767,-8.583065941981534,-8.564055223598764,-9.443203528612026
94,318,100,408,21,323,0.0335448938895809,0.0064090547036068,0.034362328802193,218.8146725137406,-205.94322118940292,-3.980264462582722,29.889680049372352
303,136,308,235,232,139,0.0523150230896536,-0.0087011878482292,0.0409524982862829,19.960258455666718,-9.980129227833359,-30.492851643826196,2.7344140655391818
307,134,311,230,232,137,0.0314642987091602,-0.010028542900389,-0.0033078776312563,86.19516220018066,12.929274330027098,17.109903531276878,22.047932637355046
327,137,329,235,249,139,0.0765536956974175,-0.031280893182897,-0.0078685256131077,195.10368492930115,20.010634351723194,20.00425646054883,31.401720068874802
366,141,369,241,286,143,0.121939562407156,-0.0738080642883455,-0.0297532858798022,265.14691386886386,50.027719597898844,89.92084338086104,114.002343968624
419,151,421,260,332,153,0.1050704684974041,-0.0789948616308395,-0.0270752911888311,219.58609398387992,59.887116541058155,9.979521588201766,60.30013855762143
463,163,465,273,368,165,0.0560348527530914,-0.04674715911586,-0.0203660429761437,114.48314361394083,19.910111932859277,64.79388174836215,44.62887535960383
486,167,484,284,392,165,0.0170076932643664,-0.01606815040012,-0.0058821541430445,30.152753429398604,47.382898246197804,-51.297987392368455,-60.41720101671086
493,178,489,289,402,175,0.0175217975334639,0.0118255548668393,-0.0874467071225901,60.10287249604445,300.51436248022225,70.92857453014176,62.67726223837575
535,386,529,481,445,381,-0.0020315664322902,-0.0003434376855319,0.0021700700137312,-60.03618923177121,-68.6127876934528,89.70555605797443,68.1356753626823
521,370,516,476,431,366,-0.0407593030684235,0.0644295500710791,0.006539931055959,-176.69318334773527,-56.02466789074533,-90.79653935509323,-122.4661163820376
480,357,476,452,400,354,-0.0851643433631994,0.1159878294429758,0.0121299336224956,-231.36685285596965,-111.3988550788002,-13.52918353725482,-42.848332823225455
426,331,427,425,351,332,-0.1206595021706573,0.1253869893317059,-0.0040522490171998,-210.24782783050404,-5.005900662631048,-105.04176038094863,-128.85711417691408
384,330,386,414,317,332,-0.0799815736655845,0.0681093722647333,-0.0088925502538797,-109.88928029572257,-9.989934572338415,-9.988283692163087,-4.415210552997897
362,328,363,411,294,330,-0.0491848650668635,0.0333341684874489,-0.0080504918685962,-43.12611881752106,4.312611881752106,-21.464430933524042,-33.68052505882665
352,329,354,408,288,330,-0.000561548044009,0.0023282784224763,-0.0007631488322154,-9.97963056153362,-79.83704449226896,49.88330383209282,37.7141581601686
350,313,352,398,285,315,-0.0051890622083025,-0.0277023182323635,0.1219377414966241,0.0,-285.49375813520265,-0.22224485158174356,28.18611458932165
352,107,355,211,278,109,0.0040666198373077,-0.0214290104781104,0.0526329518535485,0.0,-14.975574515995048,-14.424465633222507,-6.612374851653446
352,104,356,207,277,107,-0.0335990382749009,-0.0625788892336224,-0.0335082793423599,-120.59057910744471,64.60209595041681,55.62384899527192,84.08801047867485
301,131,310,251,213,138,-0.0257221891811051,-0.0813826211093445,-0.0406001666062466,-25.01030989308481,100.04123957233924,-92.93632142203036,-57.32110207736646
296,151,307,261,205,161,-0.038014250621074,0.0246224566439268,-0.0309510750294387,-149.7684007055816,154.760680729101,-39.00675680445802,-0.03486440746445249
266,182,272,289,171,187,-0.123044991316348,0.0687163414882765,-0.1121501342784351,-333.68050050691227,333.68050050691227,-26.871688481000923,-65.01004804159227
188,260,187,363,100,259,-0.1785239147773457,0.0824830426910974,-0.1646531609845931,-233.1243371430454,233.1243371430454,-42.78723531484545,-54.66248995050353
134,314,137,413,51,316,-0.0771546719454659,0.0306711307780114,-0.0686322788849004,-34.987812711150426,64.97736646356508,-34.60296129943761,-53.51308724514271
127,327,131,422,48,330,0.0053154464908765,-0.004608028711592,-0.0009364012024028,0.0,-4.278631549203247,17.09968754832529,15.265012610554166
127,326,132,423,48,330,0.0202851072388247,-0.0206352648971161,0.0081265147004682,25.779822021075976,8.593274007025325,18.309819329985036,8.656617961932529
133,328,140,427,54,334,0.0464419174145225,-0.054759507902997,0.0051201044418726,60.02724930827212,30.01362465413606,70.2091339937243,59.579281303143105
145,334,152,441,66,340,0.0558255609690933,-0.0812732061302337,-0.0057397123594818,51.56207376628486,64.45259220785607,0.6065203308248122,51.101966846658186
157,349,165,455,68,356,0.0390456058954818,-0.0592714364474996,-0.0059517291307842,25.012964769699416,50.02592953939883,33.3831303720897,3.4606776341741505
162,359,167,468,76,363,0.0145046535671302,-0.02184331739604,-0.0011951290373168,0.0,4.28023834525774,-17.496724248955285,-6.843001020180553
162,360,167,468,75,364,-0.0193098840930431,0.0265598588045616,0.0048259050257295,-44.86563747588764,-49.85070830654182,-18.224353306320467,8.014693470274889
153,350,161,455,63,356,-0.0576094215433991,0.0697540904647361,0.0074468549352434,-90.83654649371222,-73.53434716157656,-39.692896272180434,-86.70353667538426
132,333,138,434,53,338,-0.0886188504247968,0.1040915463836111,0.0015532274953195,-94.76387565981851,-54.86329643463176,-54.76119901198271,-57.777745199650525
113,322,119,418,36,327,-0.0825759656055974,0.0824420541429625,-0.0004178552661768,-59.964213611367846,-8.566316230195406,-21.878238274570503,-35.39517876798147
99,320,104,413,25,324,-0.0407303269033839,0.03083901432687,-0.0031165616332115,-21.420559182135104,0.0,-29.41830844653609,-28.505182878299326
94,320,100,410,21,325,-0.0059853506267102,0.0061333513161655,-0.0044024159749196,68.91279421414364,-55.991645298991706,5.263795968660123,2.7793131808761817
273,166,279,257,197,171,0.1471414009698272,-0.013016580541345,0.1221116754807588,158.9659892232791,-136.2565621913821,-0.2864149934197277,-11.914726685058442
308,136,313,228,234,141,0.0091729003852432,-0.0037927118182619,-0.0006794180178958,23.415279009059507,-4.683055801811902,69.4509120692646,57.19371663303668
313,135,317,234,239,138,0.0573025728842952,-0.0213900015283542,-0.0082879881212683,137.48942639038563,8.593089149399102,8.424268815653937,34.726490961088736
345,137,348,236,265,139,0.1030694080927471,-0.0478742018040635,-0.0161036265563227,245.79486810423361,38.80971601645794,68.71499184497107,81.07119602549908
402,146,405,254,317,148,0.1141431753534602,-0.0783226321664469,-0.0309666312271923,240.09181672907675,65.02486703079163,50.12844082265343,73.07393018078275
450,159,453,271,360,161,0.0751396458369629,-0.0610776980752702,-0.0248677616139575,165.0619429345558,30.011262351737415,-5.22333188308763,14.984873148567342
483,165,481,277,390,163,0.0323813323696449,-0.0313974464490419,-0.0107566750664372,34.988021183390785,24.991443702421986,-0.13386939504121384,7.35724225582152
