xc,yc,width_mid_x,width_mid_y,height_mid_x,height_mid_y,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,xc_velocity,yc_velocity,width_velocity,height_velocity
186,261,186.0,368,101,261.5,-0.010443469487613,0.0077855796119037,0.0477245241621903,15.239490455116895,91.43694273070138,15.239490455116895,2.4597487285428206
187,267,187.5,374,103,267.0,-0.0100747852612912,0.0046556856638867,0.0444818661775152,29.70459736332381,59.40919472664762,-29.70459736332381,-32.51106870982405
191,271,191.0,373,108,271.5,-0.0129753074760641,0.0044440417454962,0.0531490596940214,30.481749702944395,106.68612396030538,15.240874851471764,-7.358964617827835
197,283,197.5,378,118,283.0,-0.0105907272680241,0.0037409401256428,0.062877705058269,30.0939848679986,90.2819546039958,-30.0939848679986,-32.72751167835394
199,289,199.0,383,120,289.0,-0.0155553824688749,0.0037009704067749,0.0699351947555856,30.202443959589015,60.40488791917803,-30.202443959589015,-32.82875485096029
201,293,201.5,386,123,293.0,-0.0136609176548102,0.0017408041264782,0.0728719821870186,45.50847751866213,75.84746253110356,-30.338985012441423,-52.506141655651106
204,298,204.0,390,127,298.0,-0.01006304121398,0.0003361928591503,0.0749480864009115,14.851457242304837,89.10874345382902,-59.40582896921935,-74.14930059343307
209,315,209.0,404,136,315.5,-0.0105300705799621,-0.0026819509777966,0.0798104790789496,30.43496937857374,91.30490813572122,0.0,-19.28694557816037
211,321,211.0,410,139,321.5,-0.0100715609782876,-0.0027890732166602,0.0794295121621441,14.914883932635412,59.65953573054165,-44.744651797906236,-53.53026148778483
212,325,212.0,412,141,325.0,-0.0121924981128594,-0.0020614482059977,0.0784758786807399,15.033347670250906,45.100043010752714,-45.100043010752714,-44.40366543731812
213,328,213.5,414,143,328.5,-0.0112287819876267,-0.0013821259687196,0.0738106289664688,30.368530230571235,45.55279534585685,-60.73706046114247,-75.83902696162544
215,331,215.0,415,146,331.5,-0.0094746114197837,-0.0030317539904774,0.0705710200810064,14.827201736431478,44.481605209294436,-59.30880694572591,-64.57349049203701
217,341,217.0,422,150,341.0,-0.0071626951658204,-0.0030581542686549,0.0605584936720708,0.0,59.13196228742622,29.56598114371311,13.506388972749459
217,345,217.5,427,151,345.0,-0.0056296809654831,-0.0061883936012167,0.0541758932618046,15.387367424728799,30.774734849457598,0.0,-28.876941996001722
218,347,218.0,429,153,347.0,-0.0036542528451844,-0.0063048823816642,0.0461863935148614,0.0,0.0,-103.46962883604235,-70.95062387424836
218,347,218.5,426,153,347.5,-0.0029079635507833,-0.0059101345693311,0.0462095751316109,0.0,15.137410586035912,-30.274821172071825,-42.6392216013283
218,348,218.5,426,154,348.5,-0.0049147635074163,-0.0028512358092425,0.0409679019305952,0.0,15.074518937025147,-15.074518937025147,-11.571337827395388
218,349,218.5,426,154,349.0,-0.0026322295992615,-0.0044269843062217,0.0412528431397983,14.881386841890535,29.76277368378107,0.0,-9.534110217922679
219,351,219.0,428,155,351.0,-0.0053528035098168,-0.0013126535970888,0.0363269057065956,0.0,0.0,-15.119948666556127,-11.612350378391227
219,351,219.0,428,155,351.5,-0.0031027745133356,-0.0037362599557814,0.0318605450447334,0.0,29.919350581723023,-14.959675290861512,-21.07234762806833
219,353,219.5,429,156,353.0,-0.0007524442652286,-0.0049858052806366,0.0260015007811536,0.0,15.079071305823396,-15.079071305823396,-11.555864250768717
219,354,219.5,430,156,354.5,-0.0012611705700403,-0.0030754704480906,0.0202354738726701,15.084223132500671,15.084223132500671,-15.084223132500671,-21.25268972073583
220,355,220.0,430,157,355.0,-0.0009453076040895,-0.0032955720555422,0.0166156094828271,0.0,14.45419551380355,0.0,0.0
220,356,220.0,431,157,356.0,-0.0009270592148112,-0.0022472513199921,0.0112827070292673,0.0,0.0,-14.661143793933928,-11.210567764983583
220,356,220.0,431,157,356.5,-1.0766761695723208e-05,-4.286942413931678e-05,0.0004163946171566,0.0,0.0,15.007367174389877,11.475305681954907
220,356,220.0,431,157,356.0,-0.0055044327100451,0.0002909669481893,0.0022131415413087,14.999370601361797,0.0,-14.999370601361797,-11.469191143752504
221,356,221.0,431,158,356.5,-0.0101251565879356,0.002932184063078,0.0026232114698359,14.998512415608205,0.0,0.0,-9.66224473555442
222,356,222.5,431,160,356.5,-0.0131599187503311,0.0027047088686801,-0.0005157594430511,30.149579668838726,0.0,0.0,0.0
224,356,224.5,431,162,356.5,-0.0230933015006218,0.0051626249591446,-0.0006842681218875,44.79945313167568,14.933151043891895,14.933151043891895,11.456230459249957
227,357,227.5,432,165,357.0,-0.0246476532269548,0.0048133810058042,-0.0013661022142638,45.05498802273001,0.0,-15.018329340910002,-11.521576493579731
230,357,230.5,432,168,357.5,-0.0364543061525629,0.0070394751213065,0.0020137527724617,60.17005343757852,0.0,-15.04251335939463,-11.508180463129374
234,357,234.5,431,172,357.0,-0.0397113502488424,0.0074562050567598,-0.0051826884297619,75.0784740520106,-15.01569481040212,-15.01569481040212,-30.818758271043524
239,356,239.5,430,178,356.5,-0.0464201116793817,0.0090157522880009,0.0044478117279771,75.32792390886593,30.13116956354637,-15.065584781773184,-11.53810221998438
244,358,244.5,431,183,358.0,-0.053243109270168,0.0073182068825132,-0.0067138843220675,104.38562783983858,-14.912232548548367,14.912232548548367,30.65060400507893
251,357,251.5,431,189,357.5,-0.0576597124923679,0.0120351827492505,0.0066799750037658,120.78846631508857,15.098558289386071,0.0,-9.758046672154927
259,358,259.0,432,197,358.5,-0.0644947329210454,0.0113909171059216,0.0012906569228804,103.21246699922321,14.744638142746172,0.0,-9.48451622337856
266,359,266.5,433,205,359.5,-0.0750154449325033,0.0100959668980228,-0.0013870476657654,136.2922781971991,0.0,0.0,-19.34239557674497
275,359,275.5,433,215,359.5,-0.0826476584625192,0.0091142644253163,-0.0012697905672257,136.01432612102985,0.0,0.0,9.628051892912216
284,359,284.0,433,223,359.5,-0.0874693945418713,0.0102916270259817,-0.0004031223437421,149.30440013811622,14.930440013811623,-14.930440013811623,-11.473074542801525
294,360,294.0,433,233,360.0,-0.0907973820082616,0.0103180062012202,0.0018839696508113,165.9622660513169,0.0,-15.087478731937901,-21.251235836626385
305,360,305.5,433,245,360.5,-0.1035998567168185,0.00820845581504,-0.0007553272892944,163.76439853760692,14.887672594327903,14.887672594327903,20.969801978299408
316,361,316.0,434,255,361.0,-0.1096669885978142,0.0084403914954581,0.0017744171609783,179.71994172594074,0.0,0.0,0.0
328,361,328.0,434,267,361.0,-0.1142592309943909,0.0092068911224759,-0.0003706066257468,197.40973979660203,15.185364599738618,0.0,-19.37962122960606
341,362,341.0,435,281,362.0,-0.1202513172465009,0.0078647946496572,0.0002831178754583,179.22588915635194,-14.935490763029328,-14.935490763029328,7.616051734050314
353,361,353.0,434,292,361.5,-0.1129960795036779,0.0074415832188341,0.0041327200663352,180.30646438231045,0.0,0.0,0.0
365,361,365.0,434,304,361.5,-0.1130570479941818,0.0072992605442327,0.0029861928185209,165.19511618747563,30.035475670450115,15.017737835225057,30.859316035249087
376,363,376.0,436,314,363.0,-0.109567651891209,0.0048915019869164,0.0039725608876699,134.33140221769906,-14.925711357522117,-14.925711357522117,-21.03790176756111
385,362,385.5,435,324,362.5,-0.098121132219779,-0.0005068454273828,3.8762150503895695e-05,136.77226926379643,15.196918807088492,30.393837614176984,42.84138795908221
394,363,394.5,437,332,363.5,-0.0878791661169486,-2.011813829521892e-05,0.0020665040321301,132.03844808529095,-14.67093867614344,-29.34187735228688,-3.0428567861510945
403,362,403.5,435,340,362.5,-0.0770844592042727,-0.0007369629243924,0.0020510566975323,122.1991929727447,0.0,0.0,10.086546189861297
411,362,411.0,435,347,362.5,-0.0768130014156418,0.001718898505039,0.0011041286319663,104.71175148899749,0.0,-14.958821641285356,8.764918033637677
418,362,418.0,434,353,362.0,-0.065189421783208,-0.0004447969176828,0.0004861477638726,88.04072165489451,14.673453609149083,14.673453609149083,1.1343193830882299
424,363,424.5,436,360,363.5,-0.0608188962135462,-0.0027238563994483,-0.0012862844927349,92.93037374032049,0.0,-15.488395623386749,-1.1973178119152628
430,363,430.0,435,365,363.0,-0.056915974022274,0.0008938470522364,0.0025377450598069,74.51903704361733,-14.903807408723468,-14.903807408723468,-11.045305338939452
435,362,435.0,434,370,362.5,-0.0479731327928803,-0.0018000452254586,-0.0001826929015012,59.90643333321439,0.0,14.976608333303597,21.156323697439085
439,362,439.5,434,374,362.0,-0.0445402942584334,-0.0015397586560469,0.000354242285724,60.103231353442766,0.0,-15.025807838360691,-11.097161485442573
443,362,443.5,434,378,362.5,-0.036737776134196,-0.0017434454342212,-0.0015911839272195,44.945231657266575,0.0,14.981743885755526,21.167242095736068
446,362,446.0,434,380,362.0,-0.0295163630849678,-0.0017696626088115,0.0003949381926936,44.65049732265472,0.0,-14.883499107551575,-10.953972715943395
449,362,449.0,434,383,362.5,-0.0251720037818424,-0.001089779762639,0.0014684626281011,14.781636011855477,0.0,0.0,10.046523784001065
450,362,450.5,434,384,362.5,-0.0120439286828381,-0.0009066186121071,-0.0039210811899407,15.29489587169849,0.0,15.29489587169849,11.217723090236937
451,362,451.5,434,385,362.0,-0.0069204603908445,-0.0007937324602377,-7.69321622310782e-06,14.626326875061041,0.0,0.0,9.943908652650062
452,362,452.0,434,385,362.0,0.0010136395184956,0.0002787795972423,4.8187336428864616e-05,-15.42403459675729,0.0,0.0,-10.486241172893838
451,362,451.5,434,385,362.0,-0.0010647542013773,0.0016645728543401,-0.0018739859088547,15.238438482079617,0.0,-15.238438482079617,-0.7774814770179231
452,362,452.0,434,385,362.5,-0.0016634046945345,0.001785380327407,-0.0090399780671019,0.0,0.0,14.868251458712948,0.7585941380009723
452,362,452.5,434,386,362.0,-0.0018387416143135,0.0018927956909336,-0.011633824659846,15.008172670931929,-15.008172670931929,-15.008172670931929,-0.7657330683362612
453,361,453.0,433,386,361.5,-0.0024710637517625,0.0028296709056868,-0.015013551176406,14.964959414860411,0.0,29.929918829720823,21.91062858682815
454,361,454.0,434,387,361.5,-0.0017169899397723,0.0032428323079891,-0.0201559819363841,0.0,0.0,0.0,10.138935064065652
454,361,454.5,434,387,361.5,-0.0033153729290689,0.0065347143625081,-0.0246071861344385,30.347765686501504,0.0,15.173882843250752,21.445535208429156
456,361,456.0,434,388,361.0,-0.0002869009756132,0.0041504559593047,-0.0319507230032896,14.791696936781905,-29.58339387356381,-14.791696936781905,-0.6672715507364432
457,359,457.5,432,389,359.5,-0.0024110575504674,0.0056027187814008,-0.0301567774706145,30.38998376999768,-15.19499188499884,30.38998376999768,22.16102498917459
459,358,459.5,432,391,358.5,-0.0043329749239776,0.0075599187905432,-0.0364685904204212,29.8857739348532,-14.9428869674266,14.9428869674266,21.119436672935205
461,357,461.0,431,392,357.0,-0.0014188772845031,0.0048808877534787,-0.0432758714833308,14.894862816679355,-29.78972563335871,-14.894862816679355,-0.6625374085441892
462,355,462.5,429,393,355.5,-0.0030474532863514,0.0072127081560256,-0.0483291708947326,45.81802292555748,-30.54534861703832,30.54534861703832,32.703190800636456
465,353,465.0,428,395,353.5,-0.0029525129082892,0.0085777740113219,-0.0485852726304923,29.06987978528387,-29.06987978528387,14.534939892641935,30.5194225485322
467,351,467.0,426,396,351.0,-0.0045755989867923,0.0101214880315612,-0.0545023104558149,40.03908157347723,-30.02931118010792,30.02931118010792,35.57931660177273
471,348,471.0,425,399,348.5,-0.0028048965224167,0.0090855163931512,-0.0616875725317061,45.68311676995637,-15.227705589985458,15.227705589985458,21.52541300488295
474,347,474.5,424,402,347.0,-0.0034370115144954,0.0083047858358702,-0.0643331081163096,29.957067505651374,-44.935601258477064,44.935601258477064,53.26435393366646
476,344,476.5,423,403,344.5,0.0007806500974248,0.0058343538783818,-0.0729801344831244,44.47908941480056,-44.47908941480056,44.47908941480056,52.74727074777499
479,341,479.5,421,405,341.0,-0.0014763524998499,0.0097244276221196,-0.0693013217184277,60.050955140434496,-60.050955140434496,15.012738785108624,41.75793637294517
483,337,483.0,418,407,337.5,-0.0023851082673042,0.0108099556322543,-0.0732854853667282,45.029351770339055,-15.009783923446353,45.029351770339055,63.6553053116848
486,336,486.5,418,409,336.0,-0.0019159723939325,0.0087167688418993,-0.0776231511127936,60.170916629008836,-60.170916629008836,45.128187471756625,63.795978129573676
493,330,493.5,417,413,330.0,0.0010254297120518,0.0076274142888637,-0.0783702572932965,44.973986889792805,-44.973986889792805,29.982657926528535,42.37036679417275
496,327,496.5,415,415,327.0,-0.0003581269730199,0.0074853949920782,-0.0729161577084041,45.382749889995765,-121.02066637332203,-75.63791648332626,-34.18278825863831
499,319,499.5,405,417,319.5,0.000292080339236,0.0056503504108881,-0.0677863228406883,45.474925912540684,-60.63323455005425,30.316617275027124,42.86741752773537
502,315,502.5,402,419,315.5,0.0021189657452831,0.0028293449988897,-0.0656919218832159,59.3755543050881,-29.68777715254405,59.3755543050881,73.65887301834502
506,313,506.0,402,421,313.5,0.0009723411099513,0.0035916823479856,-0.0595955509782431,29.75696691072141,-44.63545036608212,29.75696691072141,42.074243613016286
508,310,508.0,400,422,310.5,0.0027983877636908,0.0020481255338689,-0.0526998373741179,30.948106281405195,-46.42215942210779,46.42215942210779,44.251653378501
514,308,514.5,408,426,308.0,0.0037310323192241,-0.000778870227125,-0.0453321311549301,30.282690155590064,-75.70672538897516,-90.8480704667702,-57.3551141801894
517,295,517.0,388,427,295.0,0.0027111095722069,0.0011634097518115,-0.0313660097236561,15.003126319027626,-75.01563159513813,-45.00937895708287,-21.681044801257457
518,290,518.5,382,428,290.5,0.0040673522312712,-0.0010993377498997,-0.0354256033961218,30.071006595927763,-15.035503297963881,15.035503297963881,21.263093475329548
520,289,520.0,381,429,289.0,0.0008863625900668,0.0008843474833114,-0.0241798292644578,0.0,-29.9597422820326,0.0,10.54891809523229
520,287,520.5,379,429,287.0,0.0037702939569618,-0.0016021602809702,-0.024688464566037,30.306869131360028,-15.153434565680014,30.306869131360028,32.188609838778625
522,286,522.0,379,430,286.0,0.0008249605051266,0.0010179693680309,-0.0164950537762926,14.85098397456327,0.0,44.55295192368981,31.798833565704996
523,286,523.0,381,431,286.5,0.0025681487268419,-0.0015117679489167,-0.0155976924356545,0.0,-15.089052775479374,15.089052775479374,10.825503986610952
523,285,523.0,380,431,285.0,0.0008250771701151,0.0002102839076755,-0.0111027261433169,0.0,0.0,29.927249375668957,31.920991634710184
523,285,523.5,381,431,285.0,0.0002176455458221,0.0003052872256622,-0.0065039629965212,15.149274917378506,-15.149274917378506,-30.29854983475701,-11.180331295711568
524,284,524.0,379,431,284.0,0.0001109562210316,0.0003987061401017,-0.0007242047692358,-14.850878808050194,29.701757616100387,59.403515232200775,32.40204594024681
523,286,523.5,383,431,286.0,0.0018258931323547,0.0004805661857675,-0.0003675181531274,0.0,-30.256803500128044,-60.51360700025609,-43.57598212632231
523,284,523.5,379,431,284.0,0.0080264168771089,0.0042093357892295,-1.0233816230880745e-05,-15.045157309859711,30.090314619719422,75.22578654929855,64.60730449071953
522,286,522.0,384,429,286.5,0.0099141703067386,0.0047116576595379,-0.002775771904068,-14.902483567241088,-29.804967134482176,-59.60993426896435,-42.92120000737585
521,284,521.0,380,428,284.5,0.0124452157168771,0.0056660174640783,-0.003216035234026,-15.084494378789744,0.0,-45.25348313636923,-32.29564912194066
520,284,520.0,378,427,284.0,0.0212730921533564,0.0105114985872465,-0.0016741784698394,-29.953751446160037,0.0,-14.976875723080019,-10.632686314323623
518,284,518.0,378,425,284.5,0.0292149757795943,0.0139213297758785,-0.0018243613069468,-44.784305630198574,29.856203753465717,14.928101876732859,10.598059799545698
515,286,515.0,380,422,286.0,0.0341827197896767,0.0157012410200636,-0.0021697714398665,-60.11830723474401,15.029576808686002,0.0,-10.556134985421666
511,287,511.5,381,419,287.0,0.0367700274424611,0.0197087422822369,0.0015853128919599,-60.14934427052339,15.037336067630848,15.037336067630848,31.827286921879374
507,288,507.5,383,414,288.5,0.0431927435087344,0.0206452008372652,-0.0009629782789497,-74.05380782717096,29.621523130868383,14.810761565434191,10.542088799585695
502,290,502.5,385,409,290.0,0.0455913881118409,0.0228238533907473,-0.0036668578455318,-60.516881168119184,45.387660876089384,45.387660876089384,32.47294472542119
498,293,498.5,390,405,293.5,0.0551989675232216,0.0243818402705409,-0.0042074651210481,-88.81909239141946,14.803182065236575,0.0,-20.54462312505461
492,294,492.5,391,400,294.5,0.0569906568165718,0.0277880109797808,0.0007406339305023,-74.07604165194914,44.44562499116948,29.630416660779655,31.654478795742982
487,297,487.0,395,394,297.5,0.0660638230463371,0.0318161040377473,0.0029277022313205,-105.9213530167251,60.52648743812863,0.0,0.0
480,301,480.0,399,387,301.5,0.0673820844865467,0.029792634897629,-0.0024854512490411,-131.9512166134766,58.64498516154516,14.66124629038629,0.5440137524182282
471,305,471.5,403,379,305.0,0.0750880578477427,0.0301950309915836,-0.0078828460287182,-124.20850947265552,31.05212736816388,15.52606368408194,11.304381287019472
463,307,463.5,406,371,307.5,0.0789727833406815,0.0320447177590527,-0.0077997758276371,-132.943362470329,44.314454156776335,29.54296943785089,21.58659533232707
454,310,454.5,410,362,310.5,0.0881697200822353,0.0376632575643826,0.0022804049300881,-153.23785584848324,76.61892792424162,30.647571169696647,12.136017574456764
444,315,444.0,416,352,315.5,0.0937496715069014,0.0388334311669653,-0.0029846310906773,-167.88693361279712,76.31224255127141,15.262448510254282,11.270482744007772
433,320,433.0,421,341,320.0,0.0980606866774905,0.0399071169856054,-0.003203898266897,-177.96416789536772,59.321389298455905,14.830347324613976,-8.883853868244827
421,324,421.0,426,330,324.5,0.1040319414296263,0.0412748333397432,0.0025922756136973,-213.32961316011304,91.42697706861988,45.71348853430994,34.14802863291544
407,330,407.0,433,316,330.0,0.1107503867763939,0.039044435186641,-0.003635782799312,-192.86475473620183,74.17875182161609,14.835750364323216,-8.401203583981363
394,335,394.0,439,304,335.5,0.1184952782728619,0.0410930993502523,-0.0028835544474761,-258.8897933693755,91.3728682480149,30.4576227493383,32.98487966568323
377,341,377.5,446,287,341.5,0.1187189493683854,0.0413742570774298,-2.1212268528957326e-05,-257.22365198067854,90.78481834612184,15.130803057686972,31.268665129914194
360,347,360.5,452,269,347.0,0.1167740197562506,0.0378381871924293,-2.8194213240918644e-05,-267.45313036916883,89.1510434563896,29.7170144854632,41.928365033590076
342,353,342.5,459,250,353.0,0.11517691809598,0.0340971107125678,0.0012818638416214,-240.5680527674221,75.17751648981941,15.035503297963881,1.495965724142501
308,363,308.0,470,214,363.5,0.1060175617035054,0.0314782302257595,0.0045284117848157,-240.03542469212653,90.01328425954745,45.006642129773724,53.60428444983999
292,369,292.0,477,197,369.0,0.097363136462265,0.028307009495633,0.0049572051035026,-256.3488202366358,45.23802710058279,-15.07934236686093,-1.31065466738177
275,372,275.5,480,180,372.5,0.0940814126143714,0.0216336707174841,-0.0042558686779244,-223.81000828865885,29.84133443848785,-59.6826688769757,-34.40623898094088
260,374,260.0,480,164,374.5,0.0896377610698523,0.0200333055798874,0.0019772806434773,-225.34352457431046,30.04580327657473,-45.068704914862096,-2.5284304097454404
245,376,245.5,480,148,376.0,0.0775616267238927,0.0202495533032588,0.0052891325584647,-211.6075763254248,30.22965376077497,-60.459307521550365,-33.44885843492883
231,378,231.0,480,133,378.0,0.0721046484544752,0.018168432911193,0.0024519765943483,-193.56310348744762,14.889469499034432,-44.668408497102874,-11.251896047320827
218,379,218.0,480,119,379.5,0.0713977907629651,0.0177422364228364,0.0025084897089732,-181.69351729515483,15.141126441262903,-60.564505765051614,-21.412178082487205
206,380,206.0,479,106,380.5,0.0623962213911511,0.0132044309929227,-0.000635267562374,-176.55209572016386,29.425349286693976,-44.138023930040966,-9.680757742196967
194,382,194.0,479,93,382.0,0.0564015720423975,0.0132286051929061,0.0043733124313977,-152.3478538816104,15.234785388161042,-30.469570776322083,-9.993382204193427
184,383,184.5,479,83,383.0,0.0490982242443563,0.0113860689796052,0.0041347219871463,-135.78730858744112,15.087478731937901,-45.2624361958137,-19.91779346792804
175,384,175.0,479,73,384.5,0.0452039362219216,0.0098559911494438,0.0027278532356469,-119.4392684376703,14.929908554708787,-14.929908554708787,-10.132231013312094
167,385,167.0,479,65,385.0,0.0377943995496221,0.0096105510560523,0.0005254879388868,-120.08815561082992,0.0,-15.01101945135374,23.14885585826231
