xc_velocity,yc_velocity,width_mid_x_velocity,width_mid_y_velocity,height_mid_x_velocity,height_mid_y_velocity,TCP_speed_0,TCP_speed_1,TCP_speed_2,TCP_speed_3,TCP_speed_4,TCP_speed_5
0.0,29.931734330509787,0.0,0.0,0.0,0.0,0.0061195582123839,0.0016587957907314,0.0017128156436516,0.0055992574993407,0.1839527738933059,-0.0148853815537144
-30.98216844686732,-30.98216844686732,-30.98216844686732,-30.98216844686732,0.0,-30.98216844686732,0.0014196015952119,0.0014927840330179,0.0007162969315415,0.0039191864954131,0.1971344359565765,-0.0094663843614521
0.0,-29.270822719881725,-29.270822719881725,-58.54164543976345,29.270822719881725,-58.54164543976345,-0.0044092944587604,5.888509395053201e-05,-0.0024395644061738,0.0005491244968584,0.2029549379325166,0.0136186811522974
-30.057645726734638,-30.057645726734638,0.0,-30.057645726734638,0.0,0.0,-0.0017058591101845,0.0001208132043359,0.002955261389969,0.0056891716664713,0.2123482592578988,0.0022237611286429
0.0,0.0,0.0,0.0,0.0,0.0,-0.0042379899257215,0.0002067839473067,0.0063917330564407,0.0113610060782769,0.2069442603930999,0.0084371579004423
0.0,-59.459516164472966,-29.729758082236483,-59.459516164472966,0.0,-59.459516164472966,-0.0040078636962571,-0.0022492066484102,-0.0013185184829634,-0.012523995348499,0.2083167983701687,0.0041381931113728
0.0,0.0,-30.934867426337767,0.0,30.934867426337767,-30.934867426337767,-0.0030513881254632,0.0007448174000978,-0.0013848896380938,0.0054848755476603,0.2023611602694583,0.0120783688720946
0.0,0.0,0.0,-30.542901875113845,0.0,0.0,0.008302891592267,0.0027351277439408,0.0036178269131322,0.0173570646282232,0.172927174389338,-0.006819588826363
0.0,-29.83995446784294,0.0,-59.67990893568588,0.0,-29.83995446784294,0.0054068662969149,0.0024061046028252,0.0010112052052693,0.0051659384212108,0.1861095220899983,-0.0159542595025782
0.0,-31.133491686460808,-31.133491686460808,0.0,0.0,-62.266983372921615,0.0011584110611405,-0.0016449221764413,-0.0066747463194443,-0.0212332667607976,0.2034849125752967,-0.0096190288512678
0.0,0.0,0.0,-30.529118475547243,0.0,0.0,0.0007563619082259,-0.0010775891354983,-0.0013368888617632,-0.0005552606831897,0.2062784660209624,0.0079257847742019
0.0,0.0,29.954821062554977,-29.954821062554977,0.0,-29.954821062554977,-0.0017357723710825,-0.0021809178682648,0.0003239729665174,-0.0063293172947986,0.2016234805792293,0.0104405766077275
30.60463487245348,-30.60463487245348,0.0,0.0,0.0,-30.60463487245348,-0.0042611136775258,0.0005156008607812,0.0012470405969557,0.0040727979260482,0.2104012611680835,0.0053667240740768
0.0,0.0,0.0,-22.771492635362204,0.0,0.0,-0.0019675042817883,-0.0001188659586163,0.0009340880934997,0.0009104675314201,0.2099862894984162,0.0025587036259828
-42.4860112234356,-42.4860112234356,-42.4860112234356,-42.4860112234356,0.0,-42.4860112234356,-0.000270100603935,-0.0022249031174829,-0.000627898371182,-0.0041274244647593,0.194159262991542,0.0138336502907619
0.0,30.906146148801543,-30.906146148801543,0.0,0.0,0.0,0.0022752123264385,0.0018349081652272,0.0020435117824247,0.008573608649605,0.1923119971471918,-0.0063210918988859
0.0,-31.16634219560411,-31.16634219560411,-31.16634219560411,0.0,-62.33268439120822,0.0046166438898647,0.0029840368579728,0.0005188442125476,0.0055189378361336,0.1836314519270387,-0.0175972647432864
-29.96680598721117,0.0,-29.96680598721117,-29.96680598721117,-29.96680598721117,-29.96680598721117,0.0060911809722438,-0.0006874143961003,-0.0029355184114055,-0.0137210928728911,0.1866662973296961,-0.0159532593248293
0.0,0.0,-60.64901600705643,0.0,-30.324508003528216,0.0,0.0011645261113279,0.0012113735685534,-0.0002155480764924,0.0031988130456369,0.2042131988379666,-0.0046465057407192
0.0,0.0,0.0,-30.36314410227457,0.0,-30.36314410227457,-0.0041485316489288,-0.000608239634413,0.0016168464893632,0.0098550818056086,0.2044018644100743,0.0202505655340711
30.5807589952973,30.5807589952973,-122.3230359811892,-30.5807589952973,91.74227698589188,-122.3230359811892,-0.0069686755798926,-0.0025933436568546,0.0011301011915416,-0.0096493320577616,0.210656291002168,0.009685809262843
0.0,-29.615353113129025,0.0,-29.615353113129025,0.0,0.0,-0.0027873438889256,0.0001152814631426,0.0049308419396078,0.007900482609886,0.1926318550147245,0.0032731492678621
0.0,0.0,-31.004612655233664,0.0,-31.004612655233664,-31.004612655233664,-0.0002107482031461,0.0001767518243319,-0.0013523996501685,-0.0003288936109887,0.1425875648887312,0.0011388675349893
0.0,0.0,0.0,-29.911882586184763,29.911882586184763,-29.911882586184763,-0.0001202493947403,-0.0020091186278118,-0.0053680432077435,-0.0145827491322402,0.0967299985872801,0.0028427700248302
0.0,0.0,0.0,30.67648672171557,0.0,30.67648672171557,0.0002101667008408,0.0004563713899276,-0.0021704676130691,-0.0026168210608915,0.035711057505549,-0.0033590223212608
0.0,0.0,-29.41327779297191,0.0,-29.41327779297191,-29.41327779297191,-0.0020227286681003,-0.0001342008794798,0.0004956330238991,0.0006145151469819,-0.0069564005437209,0.0039640151413359
-31.21087017992953,0.0,31.21087017992953,0.0,0.0,31.21087017992953,-0.0009529979843409,1.2386076044868564e-05,0.000546712123477,0.0006878538611179,0.0008859753617335,0.0016063678258187
29.643819351190963,0.0,29.643819351190963,0.0,0.0,0.0,-0.0015599709087967,0.0002522922280065,0.0022213780714014,0.0036755257739291,0.0027914024142415,0.002984666229808
-30.922095826483183,0.0,-61.844191652966366,-30.922095826483183,0.0,-30.922095826483183,-0.0002937114130579,9.720870971743248e-05,0.0010797051253888,0.002053617639916,0.0025140987537463,0.0009619700178858
30.04795575519211,0.0,60.09591151038422,30.04795575519211,0.0,30.04795575519211,-0.0002798800085079,0.0001847288753316,0.0009785743638562,0.0022189483369097,0.0019876461496436,0.0007306596517496
0.0,0.0,0.0,-29.821072314769445,0.0,-29.821072314769445,2.186817272286852e-05,7.864650013391533e-06,0.0009798954203196,0.0014281531206278,0.0006722659585794,-2.908539123999438e-06
0.0,0.0,0.0,30.27132515859908,0.0,30.27132515859908,0.0007302886389884,4.07237463656781e-06,0.0005692752274558,0.0007623408335914,0.0002525487901958,-0.0009256324949659
-92.47381494818843,-61.649209965458965,30.824604982729483,0.0,-123.29841993091792,61.649209965458965,0.0011867226441399,5.122173514941948e-06,0.0002736732851399,0.0003626424864986,0.0001711927340359,-0.0014620211700581
60.54265031719815,60.54265031719815,-90.81397547579724,-30.27132515859908,121.0853006343963,-90.81397547579724,0.0012082316258908,-3.1065662337518844e-05,0.000694403890269,0.0008555320189752,0.0001223837693279,-0.0014563234345539
30.210710555695638,0.0,60.42142111139127,0.0,30.210710555695638,0.0,-0.002054147260279,1.558409735900006e-05,0.0002576392543144,0.0003512446040457,9.731409764200132e-05,0.0023926683664133
0.0,0.0,0.0,0.0,0.0,30.21419258170712,0.0006113564773756,-7.433478177987589e-06,8.306850544758945e-05,9.808567889125962e-05,1.6927734908648362e-06,-0.0007216812698626
0.0,0.0,0.0,0.0,0.0,0.0,-5.017725064142191e-06,0.0002221580529391,0.000502395484504,0.0001589927160564,3.567265069150526e-06,4.912496750267276e-06
0.0,0.0,0.0,30.42128320060348,0.0,30.42128320060348,-5.0191625531982965e-06,0.0003954667757521,0.0007647641700672,0.0020938687469168,3.6282226625612505e-05,-7.184499549695852e-06
-29.97537252099342,0.0,0.0,0.0,0.0,-29.97537252099342,-3.824395554797936e-06,-7.181901720533274e-05,1.7192119976933195e-05,-0.0025597082716176,-4.247450036306766e-05,2.0477993842405373e-05
0.0,0.0,0.0,0.0,0.0,0.0,-4.735361003525648e-05,0.0015763293554286,0.0039568185052192,-0.0042891440140395,-6.38955128731302e-05,8.25595530831474e-05
0.0,30.255166593330507,0.0,0.0,0.0,30.255166593330507,-9.09319310017252e-05,0.0021168249562234,0.0062394820496349,-0.0182867438101445,-0.0002930316104224,0.0002213941894611
0.0,0.0,-61.3552171559808,0.0,0.0,-30.6776085779904,-0.000133728326622,-0.0008076242599535,0.0012334830608949,-0.0747203058705892,3.858852088293508e-05,-0.0009254505721168
0.0,-30.00153072537789,30.00153072537789,0.0,30.00153072537789,0.0,-0.0003301469801318,0.0023791685363009,0.0033799636481776,-0.0953354914816675,0.0011588081342645,-0.0002082110434822
0.0,0.0,30.55647511364968,0.0,-30.55647511364968,0.0,-0.0009057377669518,0.0008420305063157,0.0001228413068409,-0.1418673758936724,0.0015902534170021,0.0010729785479196
0.0,-29.83995446784294,29.83995446784294,0.0,-29.83995446784294,0.0,0.0027249422359845,-0.0015543668650824,-0.0071898463663532,-0.0105671864786442,-0.000557942551714,-0.0032603133370852
31.6005093084406,31.6005093084406,0.0,31.6005093084406,31.6005093084406,31.6005093084406,-0.0007421941273631,0.0017562273087767,0.0059786995102067,0.0133016694341188,0.0004809042955544,0.0007170844630048
-30.24927519508436,-30.24927519508436,-30.24927519508436,-30.24927519508436,0.0,-30.24927519508436,0.0002985728328629,-6.331606840584455e-05,-0.0018897728902546,-0.0026063518279913,-1.4051495943261073e-06,-0.0005371111539011
29.837194909406545,29.837194909406545,29.837194909406545,29.837194909406545,0.0,0.0,-0.0002627967473721,0.0003700144338829,0.0008470617082261,0.0022103545477056,9.55486292446348e-05,0.0001522878713668
-30.029884514322976,0.0,0.0,0.0,-30.029884514322976,30.029884514322976,0.0003060876363969,0.0005434696150542,0.0006355712559526,0.0028047963877966,7.538182098101681e-05,-0.0004796006644268
0.0,-30.813735141568426,0.0,-30.813735141568426,30.813735141568426,-30.813735141568426,-0.0001211477825047,0.0001462376862035,0.0002874591223267,0.0008723392210334,5.9450126540997056e-05,5.9468370658182784e-05
0.0,30.435852780680392,-30.435852780680392,30.435852780680392,0.0,30.435852780680392,-0.0001820734443497,0.0003098428671529,0.0004964385757591,0.0018049115183267,6.455969784568028e-05,0.0001424882199423
0.0,0.0,-30.420841915924488,-30.420841915924488,0.0,-30.420841915924488,-0.0002246153157241,6.806109196426526e-05,0.0001509591506958,0.0003149830184049,-4.70421051518824e-06,0.00026140646181
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005176836612377,5.159201449542987e-05,9.703742128884565e-05,0.0002664705847055,4.42692198966612e-06,0.0006098993639044
0.0,0.0,0.0,0.0,0.0,0.0,-3.101841531988031e-05,9.181944636224596e-08,1.5673608714787197e-19,2.637159088012891e-19,4.40271681123083e-21,3.6642319173552096e-05
0.0,0.0,0.0,0.0,0.0,0.0,-2.5236207166158736e-05,7.523735111992524e-08,1.1939929709451415e-11,5.497963307219436e-11,9.114739135413968e-13,2.9812202864822355e-05
0.0,0.0,30.240987483416983,-30.240987483416983,30.240987483416983,0.0,-3.780652696573861e-05,0.0022590840719417,0.0023771399724758,0.0137357691130577,0.0002275698251943,-5.599586559237296e-05
0.0,0.0,-30.53000735171024,30.53000735171024,0.0,0.0,-2.636246313133459e-05,-5.452640163529539e-05,-0.000634124743779,0.013978113598029,0.0002296222843176,-6.144722627283984e-05
0.0,0.0,0.0,-30.333499670940864,0.0,0.0,0.0001805312825764,-0.0004767507632145,0.0017970763024157,0.0402575631819501,0.0001371645185304,-0.0005616475236426
0.0,0.0,-30.149471308323275,30.149471308323275,-30.149471308323275,0.0,0.0003442526284599,-0.003582501690373,-0.0016196229025921,0.0647009063348801,-0.0002454628144072,-0.0006266258611541
0.0,0.0,30.232486394925647,0.0,30.232486394925647,0.0,0.0004651169359311,0.0017486501266525,0.0010342851590515,0.1332235418103369,0.0002652831860312,-0.0007747644265867
30.545793521323745,-30.545793521323745,0.0,-30.545793521323745,0.0,-30.545793521323745,-0.0001497993769618,-0.0018497808788739,-0.0036031874320708,0.1499767305250455,0.000402478293479,0.0005487382652424
30.50336356297685,0.0,0.0,0.0,30.50336356297685,0.0,-0.0006596161008502,0.0012109496946475,0.0029035312534538,0.1335618117263705,0.0003023689748213,0.0009593400823067
-30.069497515897584,0.0,-60.13899503179517,0.0,0.0,-30.069497515897584,-0.0001740343147,0.0014559500280525,0.0005291750605401,0.0802385665494622,-0.0001946801863366,0.0003504496468052
0.0,0.0,30.464812568548144,0.0,-30.464812568548144,0.0,-0.0005891447208134,-0.0009035067672224,-0.0024567101664957,0.0159380220285055,-0.000478966828882,0.0008225734497201
0.0,0.0,0.0,0.0,0.0,0.0,-0.0005375052734457,0.0001171380055464,0.0002965944702284,0.0006754111119456,-0.0003200608542474,0.0008271617215541
30.765366898453795,0.0,0.0,0.0,30.765366898453795,0.0,-0.0002317717937835,0.000192357321554,0.000438547229632,0.001482032024382,-0.0002072060655285,0.0003827612286457
-29.714172363713697,0.0,0.0,0.0,-29.714172363713697,0.0,-0.0001160044233513,8.408514445366937e-05,0.0002204679711327,0.0008626407738201,-0.0001577975251865,0.000205447523302
0.0,0.0,0.0,0.0,0.0,0.0,5.4756918914428655e-05,4.09067783456467e-05,0.0005179481761759,0.0012464455846535,-0.0001396016550319,-1.1725019467506709e-05
0.0,0.0,-29.712698884969097,0.0,0.0,0.0,-0.0001219027024349,4.218624627945516e-05,0.0002848245918599,0.0011486803851225,-0.000104735001349,0.000182342156579
0.0,0.0,30.95084676973033,0.0,0.0,0.0,-0.000125487920718,-5.909040905495846e-06,0.0006013324506545,0.001529284743595,-6.552253226123141e-05,0.00017216902694
0.0,0.0,-30.089343233258013,0.0,30.089343233258013,0.0,-5.325639895632933e-05,-6.731586209233696e-05,0.0003381001217357,0.0010213729249674,-6.432996784197047e-05,7.896968753338638e-05
0.0,0.0,0.0,0.0,0.0,0.0,-3.960767178319567e-05,-0.0003411324353271,-0.0004670174476442,-0.0005415148704816,-1.025886835142428e-05,5.2323901307804514e-05
0.0,0.0,0.0,0.0,0.0,0.0,-3.465916326872361e-05,3.879937445389123e-05,0.0002221710212846,0.0007244843096831,1.2381666779760971e-05,3.774189229943317e-05
0.0,0.0,0.0,0.0,0.0,0.0,-9.39199579021412e-05,-3.759855629122642e-06,4.384155394801374e-06,-4.665161461419109e-07,3.758799601383112e-05,0.0001284881403638
0.0,0.0,0.0,0.0,0.0,0.0,2.2594087961501287e-05,6.947250418958793e-06,-7.616040621332811e-06,7.350419870963122e-05,-0.0001698874073322,6.31135057002008e-05
0.0,0.0,0.0,0.0,0.0,0.0,-7.347218537970409e-05,2.186632014259848e-07,0.0,0.0,0.0,8.679406892042607e-05
0.0,0.0,0.0,0.0,0.0,0.0,-3.0579954488052556e-10,8.976512279737896e-13,0.0,0.0,0.0,3.612403709496448e-10
0.0,0.0,0.0,0.0,0.0,0.0,-2.2640339579237e-33,6.709427149318413e-36,0.0,0.0,0.0,2.674509358903839e-33
0.0,0.0,0.0,0.0,0.0,0.0,-9.750876151763964e-05,2.855509727240228e-07,0.0,0.0,0.0,0.0001151890392065
0.0,0.0,0.0,0.0,0.0,0.0,-2.1074677136768388e-32,6.245616714208591e-35,0.0,0.0,0.0,2.48956831841019e-32
0.0,0.0,0.0,0.0,0.0,0.0,-3.9745656556413945e-30,1.1639697699988251e-32,0.0,0.0,0.0,4.6951997849809536e-30
0.0,0.0,0.0,0.0,0.0,0.0,-1.3770097430203517e-15,4.048071156307831e-18,-6.927623536471816e-29,-2.7939486211296098e-28,-4.798321615567111e-30,1.6266771178953524e-15
0.0,0.0,0.0,0.0,0.0,0.0,-3.19490539447783e-05,9.420611758286636e-08,0.0,0.0,0.0,3.774183278437704e-05
0.0,0.0,0.0,0.0,0.0,0.0,-2.1323356008036142e-32,6.284528473969783e-35,0.0,0.0,0.0,2.5189680198714307e-32
0.0,0.0,0.0,0.0,0.0,0.0,4.423503822963046e-40,-2.211751911481523e-40,-4.423503822963046e-40,6.613143683208482e-24,-9.515679560271449e-24,1.0941543136456054e-23
0.0,0.0,0.0,0.0,0.0,0.0,7.96080410981609e-47,0.0,-7.96080410981609e-47,-1.1901611597546216e-30,1.7124351620846464e-30,-1.969149549828236e-30
0.0,0.0,0.0,0.0,0.0,0.0,0.001648045222173,0.0013535728822975,0.0001535666211527,0.0021471641686604,-0.0014383035949663,-0.0202073263277457
0.0,0.0,29.02210751378693,0.0,-29.02210751378693,0.0,0.0007247384383878,-0.0017764596583138,-0.0028287844595773,-0.0079732077603923,0.0047304984178903,-0.0182316895321935
61.99593522973346,30.99796761486673,-92.9939028446002,-30.99796761486673,154.98983807433368,-92.9939028446002,0.0002815094830046,-2.8654666312172755e-06,0.0004259886349695,0.0001501992529475,0.000445312425133,0.0002919604108793
0.0,0.0,-31.243884270433,0.0,0.0,0.0,0.0001925354571845,5.519008902317114e-05,9.330730852234792e-05,0.0001733423026562,-0.0001600918158482,-0.0003516249643254
89.99944210398338,29.999814034661128,-29.999814034661128,-29.999814034661128,119.99925613864453,-89.99944210398338,0.0002180170830743,7.027578907587415e-05,3.7332963461648354e-05,6.440081920403392e-05,-0.0002813864838701,-0.0005990148081718
29.50680633428775,0.0,59.0136126685755,0.0,0.0,29.50680633428775,7.049157137729052e-05,4.301486769927351e-05,0.0003109169187157,0.0003684049330822,-0.0001676503743659,-0.0004522789151159
-31.75506310426028,0.0,-63.51012620852055,0.0,0.0,-31.75506310426028,9.124044017261902e-05,4.601114047412074e-05,0.0001216315749181,0.0001710994843604,-0.0002625113685595,-0.0004643433815586
0.0,0.0,-40.44846906793967,0.0,0.0,0.0,3.510188400777327e-05,6.510591196189847e-05,0.0001151224260064,0.0003414500212033,-0.000199247951695,-0.0002602733957005
0.0,0.0,0.0,0.0,0.0,0.0,2.0924253988888683e-05,1.7366811973092163e-05,1.3559507051840238e-05,8.384788908361136e-05,-5.914828231004314e-05,-5.3691982598387975e-05
0.0,0.0,0.0,0.0,0.0,0.0,-0.0006577485609523,-2.487462920521617e-05,-7.881822302184108e-05,-0.000275314229966,-9.280299814083655e-05,0.0007376006180153
-29.78739844327028,0.0,0.0,0.0,0.0,0.0,0.000681852306764,0.0009510450918642,0.0005814567410091,0.0015124477665719,0.001881190355983,-0.0145911908142118
0.0,0.0,0.0,0.0,0.0,0.0,-0.0031827492183265,-0.0016658800347078,0.0007412804029274,-0.0003320068134886,0.003067171119346,-0.0209240096186446
0.0,0.0,-29.81386521470257,0.0,-29.81386521470257,0.0,-0.0016457645345452,-0.0005521550852716,0.0020163432229738,0.0059171343831125,-0.0061639786499747,-0.0515482965901823
0.0,0.0,31.133491686460808,0.0,0.0,0.0,-0.0018982514275929,-0.0002138011176102,-0.0005841271903986,-0.0033410537163637,-0.0002428524075533,-0.1074920020373316
0.0,0.0,0.0,0.0,0.0,0.0,-0.0046206764383706,-0.0019913299433785,-0.0017135244920169,-0.0055486103841407,0.0055967140917301,-0.1211516180270552
61.71679137145857,30.858395685729285,-30.858395685729285,0.0,123.43358274291714,-30.858395685729285,0.0007451519558981,0.0015420468951414,-0.0032745203168893,-0.0024931941861076,0.0007035696342603,-0.1928946499582732
0.0,0.0,0.0,0.0,0.0,0.0,0.0073038381915095,-0.0008381453184039,-0.0046525516678039,-0.017328255590047,-0.0024147940525246,-0.2161423728852149
-61.1307642977905,0.0,61.1307642977905,61.1307642977905,-122.261528595581,91.69614644668574,-0.0026263802426971,-0.0004410604415195,0.0053919727290373,0.0065185311707826,0.0222721149603015,-0.194354371487958
29.923192717362625,-29.923192717362625,0.0,-29.923192717362625,0.0,-29.923192717362625,0.0013442698584812,-0.0025004531395941,-0.0018287423459023,-0.0173716005107157,0.0033978737263644,-0.2040679816032813
0.0,0.0,30.52200932913208,0.0,30.52200932913208,0.0,0.0032475982837461,-4.929818246887652e-05,-0.0027978172652176,-0.0032549985201078,-0.0092032286401752,-0.2080858702034416
0.0,0.0,29.636488252958877,29.636488252958877,-29.636488252958877,59.27297650591775,0.0020970135581369,0.0026880940429636,0.002544993542384,0.0133546198124148,0.0003484607017597,-0.2037039112498614
0.0,0.0,31.0059878468886,0.0,0.0,0.0,-0.0061009532038348,-0.0014701221985109,0.0023277510796413,0.0055796452716064,0.0182292265060226,-0.1820414702140442
29.574007220216608,0.0,0.0,29.574007220216608,0.0,29.574007220216608,0.0013126606045973,0.0007266534563623,0.0001957835195847,0.003711450588578,-0.0107424128998402,-0.1963284716278393
0.0,31.303345797043097,0.0,31.303345797043097,0.0,0.0,0.0051285405812689,0.001080841836472,0.0010179211599713,0.0129157163516456,-0.0170862649520838,-0.1675869047966852
0.0,-29.69061422696032,29.69061422696032,0.0,0.0,0.0,3.230666702624418e-05,0.0022785306295479,0.0022164882275172,0.0048350975523129,0.0047728916612023,-0.1330542968129189
0.0,0.0,0.0,0.0,0.0,0.0,0.0018842498353915,-0.0002826659528843,-0.0037186576186271,-0.0099867701607583,-0.0035675958215422,-0.0818449532663752
0.0,0.0,0.0,0.0,0.0,0.0,-0.0010276505809475,-0.0003165553695457,-0.0032930047193278,-0.0045186465188848,0.006157806543391,-0.0269449146378708
0.0,0.0,61.13566498801152,0.0,0.0,30.56783249400576,0.0013689014037587,0.0002603085983343,-8.571529428245417e-05,3.835808109285319e-06,-3.382759008035291e-05,-0.0004339586831623
0.0,0.0,-29.520928497526025,0.0,0.0,0.0,0.0003697316601061,0.0002044563579406,0.0004717264905849,0.0008414604009534,0.0001384777055579,-0.0003076651178787
0.0,0.0,-30.90045382212539,0.0,0.0,-30.90045382212539,-0.000623208576979,0.0001520730158796,0.0003974194636321,0.0008912655876982,0.0002973409103187,0.0005596487405663
0.0,0.0,29.68557091392947,0.0,29.68557091392947,29.68557091392947,-0.0002380382526208,0.0002126126112337,0.0005750989397831,0.0014999585770154,0.0004521389946639,-0.0002146216348298
0.0,0.0,31.21249600011913,0.0,0.0,0.0,-0.0001039745414503,0.0002493206039297,0.0014885024572899,0.0031144999041283,0.0003065562715864,-0.0003677391618808
0.0,0.0,-29.542345185101738,0.0,-29.542345185101738,-29.542345185101738,-0.0005079768143528,0.0001174559920356,0.0007066165215635,0.0014487267243108,9.827057092819196e-05,0.0002659042291111
0.0,30.94513796665199,0.0,30.94513796665199,0.0,30.94513796665199,-0.0004592884097446,6.405651164671433e-05,0.0016899192351506,0.0028526223896129,6.298905091766603e-05,0.0003451601711563
0.0,0.0,0.0,0.0,0.0,0.0,-0.000339572729651,-0.0001316202386246,0.0024936756188936,0.003130451000426,1.9166504994415384e-05,0.0002082792468615
0.0,-30.512239657216927,0.0,-30.512239657216927,0.0,0.0,-0.0007510763670821,-8.160106186843125e-06,8.331660386373529e-05,0.0001461486499335,-5.492232390451394e-05,0.0007385505224321
0.0,0.0,-30.173329400677662,0.0,0.0,-30.173329400677662,-0.0008808196990925,-4.93712039074508e-05,-8.116849220785486e-05,-9.829004553231244e-05,-6.544336066442026e-05,0.0009285082140438
0.0,0.0,-30.96867178097568,0.0,0.0,0.0,0.0007203141623817,-4.659895413966393e-05,-4.524742504637704e-05,-8.910120785232368e-05,-5.047372347094072e-05,-0.0008720851449457
