xc_velocity,yc_velocity,width_mid_x_velocity,width_mid_y_velocity,height_mid_x_velocity,height_mid_y_velocity,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2
0.0,0.0,0.0,-30.20483645633801,30.20483645633801,0.0,0.0004161238926825,0.0482114751781267,0.00314677328958
0.0,0.0,0.0,0.0,29.176346195315723,0.0,-0.0042310029618241,0.0551188617321252,0.001665745905075
0.0,0.0,30.795635765576595,-30.795635765576595,0.0,-30.795635765576595,0.0030271832186442,0.0476865219248235,-0.0021459673151126
0.0,0.0,0.0,0.0,0.0,30.223118938160265,0.0019795609629391,0.0486477601845036,0.0029595701327632
30.611112327487515,-30.611112327487515,0.0,-30.611112327487515,61.22222465497503,-30.611112327487515,-0.000600409518303,0.0528833103571814,-0.0018483698896346
0.0,0.0,0.0,-30.895218733196344,30.895218733196344,0.0,0.0027248433784668,0.0478521628715438,-9.442656965847413e-05
30.866798151364417,0.0,30.866798151364417,0.0,30.866798151364417,0.0,0.0018165181512457,0.0485544291507181,0.0008437138078571
0.0,30.39130497790019,30.39130497790019,0.0,30.39130497790019,0.0,0.0036702316402105,0.0462434002215333,-0.0028757635347603
0.0,0.0,0.0,0.0,30.065617719795057,30.065617719795057,0.0048048390820727,0.0462882721913147,-0.0048198055180887
29.866089420879145,0.0,0.0,-29.866089420879145,0.0,-29.866089420879145,-3.104959649099367e-05,0.0467340105870095,-0.0013852318896679
-30.278536571280107,-30.278536571280107,0.0,0.0,0.0,0.0,0.0006031579565489,0.0462006291084624,0.001532574696247
30.832989054126617,30.832989054126617,0.0,0.0,30.832989054126617,30.832989054126617,0.0010478647736383,0.0445039536987189,-0.0036584232718985
0.0,0.0,30.39791274097704,-30.39791274097704,30.39791274097704,-30.39791274097704,0.000129194170767,0.0483973825499732,-0.0017336943746136
30.192877761541116,0.0,30.192877761541116,0.0,30.192877761541116,0.0,-4.154693606395304e-05,0.055801348521623,-0.0005499360029541
30.701411254904315,-61.40282250980863,-30.701411254904315,-30.701411254904315,61.40282250980863,-92.10423376471294,6.091773296021235e-05,-0.000165412485623,0.002241551326531
-60.30371083921624,0.0,-60.30371083921624,0.0,-90.45556625882436,0.0,-0.0035006515981872,-0.0006536193810251,0.0009915958030885
0.0,30.361605559376063,0.0,0.0,30.361605559376063,0.0,-0.0015348360654905,-0.0002996071141707,-0.0009575589344414
30.678057343475743,0.0,61.356114686951486,0.0,30.678057343475743,30.678057343475743,0.0052273181213155,0.0012055830715841,-3.6841069359345135e-06
29.848236206688025,-29.848236206688025,0.0,-29.848236206688025,29.848236206688025,-29.848236206688025,0.0016774163211041,0.0008794874236301,0.0018113686195883
-60.208489442028046,30.104244721014023,-30.104244721014023,30.104244721014023,-60.208489442028046,0.0,-0.0028207975103034,-0.0008344065606674,-0.000468141168593
0.0,0.0,-29.646333705593857,0.0,0.0,0.0,-0.0019504116111963,-0.0004859282284752,-7.80168973011695e-05
31.258320788183276,-31.258320788183276,62.51664157636655,0.0,31.258320788183276,0.0,0.0028571401591134,0.0006196934749515,0.0004361131460933
30.74394364751852,0.0,0.0,0.0,30.74394364751852,0.0,0.0017123121700274,0.000349531660932,0.0002130645977611
-29.781687790677083,29.781687790677083,-29.781687790677083,0.0,-29.781687790677083,0.0,-0.0008427679066923,-0.000226567468021,-4.928101194976933e-05
-30.462599954970365,-30.462599954970365,0.0,0.0,-30.462599954970365,0.0,-0.0007274854108975,-0.0002035151234609,0.0007395279744628
0.0,0.0,0.0,0.0,30.10727001263358,0.0,-0.000254430557879,-3.343996063302176e-05,0.0005656050851629
29.908683157797178,29.908683157797178,29.908683157797178,0.0,0.0,0.0,0.0004120283308303,0.0001107282585172,-7.168404125292683e-05
0.0,-29.290036941598796,-29.290036941598796,0.0,0.0,0.0,0.0001744971402898,4.987188378830474e-05,0.000142163740405
-31.99707058069637,0.0,0.0,0.0,-31.99707058069637,0.0,-0.0007739136676033,-0.0001648048318265,0.0001743591083422
30.223118938160265,30.223118938160265,0.0,0.0,30.223118938160265,0.0,-0.0003739513451321,-7.908019319311893e-05,6.662644178418319e-05
0.0,0.0,30.556475113649682,0.0,0.0,0.0,0.0017651528942808,0.0003987513305669,6.164277000999444e-05
-30.475880459502896,0.0,-30.475880459502896,0.0,-30.475880459502896,0.0,-0.0007461450275469,-0.0001673077940119,9.810727998903916e-06
30.23815325609733,-30.23815325609733,30.23815325609733,0.0,30.23815325609733,0.0,-0.0005554809370422,-0.000124794174376,1.6025991316494017e-05
0.0,29.832313863836884,0.0,0.0,0.0,0.0,0.0005112760115803,-0.0007359696537988,0.0029938165384291
0.0,0.0,-30.628771724843062,0.0,0.0,0.0,-0.0026002395883758,-0.0291245197272319,-0.0004560192293263
-30.741690303949888,-30.741690303949888,0.0,0.0,-30.741690303949888,0.0,0.0009027545891582,-0.0429828180774429,-0.0005196301434123
0.0,0.0,0.0,30.061523465496983,-30.061523465496983,0.0,-0.0002974443613885,-0.0480564082570254,0.000277807616122
-30.00346223729204,0.0,-30.00346223729204,0.0,-30.00346223729204,0.0,-0.0040801082198424,-0.0453654978639875,0.0008478515249112
0.0,0.0,0.0,30.39350724637684,0.0,0.0,-0.003013210355345,-0.0438976658411144,-0.0020907557725377
0.0,28.25303290559434,0.0,0.0,0.0,28.25303290559434,0.0020307440440004,-0.0467872447157956,-0.0008046033933679
0.0,0.0,0.0,0.0,-33.02107558711696,-33.02107558711696,0.0006009471182605,-0.0480410194598997,0.0047931313878481
0.0,-30.503585402394194,-30.503585402394194,0.0,0.0,0.0,-0.0040303399188513,-0.0465799084077872,0.0004224090708034
-30.031604648332074,30.031604648332074,0.0,30.031604648332074,-60.06320929666415,0.0,-0.0049103657193089,-0.0472343626215562,0.0020147855731021
0.0,-30.463706221583095,-30.463706221583095,0.0,-30.463706221583095,0.0,-0.0033572727406876,-0.0479662108217387,-0.0040408383786002
0.0,30.656307330229502,0.0,30.656307330229502,0.0,0.0,-0.0020050521196123,-0.0471309571308947,0.0025454887273133
0.0,0.0,0.0,0.0,-29.359335297946973,0.0,0.0029016842006719,-0.0550281314937743,-0.0004560741055507
0.0,0.0,0.0,30.655411084555812,-30.655411084555812,30.655411084555812,0.0017030190289747,-0.0525240445357429,-0.0010227375960319
-30.044296725022235,0.0,0.0,0.0,0.0,0.0,-0.004026567952043,-0.0462865177280363,0.0031715225974292
0.0,0.0,0.0,0.0,-30.778686900559933,0.0,-0.0040569394277724,-0.0481646843261723,-0.00431693146779
0.0,0.0,-30.43254028717998,0.0,-30.43254028717998,0.0,-0.0004832007545755,-0.0520997012447535,-0.0036852909670982
0.0,0.0,0.0,29.973444623894164,0.0,0.0,0.0018929427839208,-0.0531826108955062,-0.0038385429214986
0.0,0.0,0.0,0.0,0.0,-30.501367153412122,0.0008324608067551,-0.0489631042314474,0.0001852079806082
0.0,0.0,0.0,30.4241518631085,0.0,0.0,0.0012331600874671,-0.054250183875423,-0.0029584251915156
-30.5144594879705,0.0,-30.5144594879705,0.0,-30.5144594879705,0.0,-0.0025447753009907,-0.0479064968454457,-0.0013745908606338
0.0,0.0,0.0,29.911882586184763,-29.911882586184763,0.0,-0.0001826214180652,-0.049278140134056,0.0003320453982045
-30.03676623292927,-30.03676623292927,0.0,0.0,0.0,0.0,-0.0005180971816506,-0.0516123313731631,0.001500463277361
0.0,0.0,-30.04214477058179,0.0,-30.04214477058179,-30.04214477058179,0.0029680549868525,-0.0536789757794806,0.0022336658359112
0.0,0.0,0.0,30.910018129025623,-30.910018129025623,0.0,-0.001840877796381,-0.0474682332762613,0.0030709680615002
0.0,-30.124785428532483,0.0,0.0,-30.124785428532483,0.0,0.0002365511678456,-0.0496943458902505,0.0024510050351965
151.32932126827453,90.79759276096472,90.79759276096472,0.0,211.86104977558435,0.0,-0.0009171139583594,-0.0501402295042404,0.0018912294741587
0.0,0.0,0.0,30.32231572250661,-30.32231572250661,0.0,-0.002749033182712,-0.0478936323300997,0.0004096414473098
0.0,0.0,0.0,30.106405581555677,0.0,0.0,0.0033941861377295,-0.0542772041577987,-0.0012988332385933
0.0,0.0,0.0,0.0,-30.54779575100329,30.54779575100329,0.0002385773452563,-0.0480006316088178,0.0004383011262075
0.0,30.327797019501308,0.0,30.327797019501308,0.0,30.327797019501308,0.0040582786022967,-0.0541543612820503,0.002056483786368
0.0,0.0,-30.372598573445888,30.372598573445888,-30.372598573445888,-30.372598573445888,0.0022316116442725,-0.0500055809461799,-0.0011058462997317
0.0,0.0,0.0,30.296033053075632,0.0,0.0,0.0007445747628313,-0.0543139654713631,0.0010202560009383
-58.04903500820034,29.02451750410017,-29.02451750410017,29.02451750410017,-87.07355251230052,29.02451750410017,-0.00292223673446,-0.0482466873366245,-0.0001564047747221
-31.861684429623082,0.0,-31.861684429623082,31.861684429623082,-63.723368859246165,0.0,0.0008335907272797,-0.0543079098019541,0.0010993142835576
0.0,0.0,-29.99187689491449,0.0,0.0,0.0,-8.938083173088771e-05,-0.0497056698853011,0.0010881658797582
-30.270014361698294,30.270014361698294,0.0,30.270014361698294,-60.54002872339659,30.270014361698294,0.0042338999863829,-0.0534645084816748,0.0027831055903897
0.0,30.095820327915956,0.0,30.095820327915956,0.0,30.095820327915956,-0.0014879711118305,-0.0485990773119624,0.0021223546365242
-29.935365992919973,0.0,0.0,29.935365992919973,-59.870731985839946,29.935365992919973,0.0021957079930125,-0.0547651868317306,-0.0015848831802713
-30.69691735706558,0.0,-61.39383471413116,30.69691735706558,-30.69691735706558,0.0,-0.002546644344867,-0.0478340845530334,0.0013779859345704
61.45680459500659,30.728402297503294,-61.45680459500659,122.91360919001318,30.728402297503294,-61.45680459500659,-0.0006991175198452,-0.0544872564906866,0.0015059567607065
-60.61614723713596,-30.30807361856798,30.30807361856798,-60.61614723713596,-90.92422085570395,30.30807361856798,-0.0006315841441859,-0.0471324641342175,0.0024773043847489
60.43752791826984,60.43752791826984,-30.21876395913492,120.87505583653969,30.21876395913492,0.0,0.0022960178410304,-0.050377109700777,-0.0035027695207423
-59.97689183778534,-29.98844591889267,29.98844591889267,-89.96533775667801,-59.97689183778534,29.98844591889267,1.758078321769656e-05,-0.048183152498014,-0.0040133403492724
-30.475880459502896,0.0,0.0,30.475880459502896,-30.475880459502896,0.0,-0.0019747625327498,-0.04779356471879,0.0006280459029613
-30.27941091539131,0.0,-60.55882183078262,0.0,-30.27941091539131,0.0,-0.001863101652567,-0.0528020845688798,-6.463739978672828e-05
0.0,0.0,-30.338546112115743,30.338546112115743,-30.338546112115743,-30.338546112115743,-0.0007358005988476,-0.0501069786922381,-0.0003166316488915
0.0,0.0,0.0,30.083947783675264,0.0,0.0,-0.0006166047623596,-0.0483475045269309,0.0030733012747486
0.0,0.0,0.0,30.258004011023182,-30.258004011023182,0.0,-0.0022215021893206,-0.0504257848979594,-0.0023576647050003
-30.789079991484854,30.789079991484854,-30.789079991484854,30.789079991484854,-30.789079991484854,30.789079991484854,-0.0016670553287589,-0.0480167879136118,-0.0002288514679617
30.383599550871182,-60.767199101742364,60.767199101742364,0.0,91.15079865261355,-30.383599550871182,0.0018595698124116,-0.0553264430973382,-0.0027744067894721
0.0,0.0,0.0,30.006681976548702,0.0,0.0,-0.0006327609636966,-0.0476337243093008,0.0001617549941996
-30.009043557896025,30.009043557896025,-30.009043557896025,30.009043557896025,-60.01808711579205,30.009043557896025,0.00094386324276,-0.0478750697268341,0.0003464693796421
0.0,31.019058254509492,-31.019058254509492,62.038116509018984,-31.019058254509492,0.0,0.0013453967078991,-0.0531501225920607,0.0001415082815673
-29.783802591869378,0.0,0.0,29.783802591869378,-59.567605183738756,0.0,-0.0009672533671993,-0.0479449833602595,-0.0003118249956874
-30.37039933384028,30.37039933384028,-30.37039933384028,30.37039933384028,-60.74079866768056,30.37039933384028,-0.0003274333364007,-0.0504998830738482,-0.0038683518143899
0.0,0.0,0.0,30.209187421673594,-30.209187421673594,0.0,-0.0004659713723835,-0.0493483027770306,0.0019210457464122
29.98008620258322,59.96017240516644,-89.94025860774966,29.98008620258322,-119.92034481033288,0.0,0.0003837011502508,-0.0494075135182633,0.0033563700545404
-30.1109443985786,0.0,-30.1109443985786,60.2218887971572,-30.1109443985786,0.0,0.0025041040784566,-0.052242496032026,0.0006810309973577
0.0,0.0,0.0,0.0,-31.47813426394996,-31.47813426394996,0.0006133895257109,-0.0483730512598039,0.0025988436414238
0.0,0.0,-29.676749237616157,29.676749237616157,-29.676749237616157,0.0,-0.0024194444561407,-0.0496604482634522,0.0025233069782107
-30.24382224209176,30.24382224209176,0.0,90.73146672627527,-30.24382224209176,60.48764448418352,0.0010714217244201,-0.0532751757375118,-0.0033503525790382
0.0,0.0,15.166585306763,15.166585306763,0.0,0.0,-0.001660429477064,-0.0490214362364552,-0.0004205012199039
0.0,46.74048319515025,0.0,46.74048319515025,-93.4809663903005,46.74048319515025,0.0035977200136351,-0.0520871533833184,-0.0028730487629563
46.349997789860076,92.69999557972015,46.349997789860076,0.0,46.349997789860076,92.69999557972015,-0.0015978530394314,-0.0492926382912872,0.0001791793434449
0.0,0.0,-41.990909636986295,41.990909636986295,-41.990909636986295,0.0,-0.0018789260920832,-0.0491984035857171,0.0011062770092477
-30.749353020094894,0.0,-30.749353020094894,0.0,0.0,0.0,-0.0005409306153019,-0.054077537045996,-0.0023268457053136
0.0,30.538898960995464,-30.538898960995464,30.538898960995464,-30.538898960995464,0.0,0.0014948856558396,-0.0494203145945334,0.003708019312413
-29.892696276868723,-29.892696276868723,-29.892696276868723,0.0,-59.785392553737445,-29.892696276868723,-5.212151609028544e-05,-0.0479244243271748,0.0009363177003586
0.0,0.0,-30.830722639165625,30.830722639165625,0.0,-30.830722639165625,-0.0007573455353916,-0.0478950720545705,-0.0006102410979545
0.0,0.0,0.0,29.928744211269986,-29.928744211269986,0.0,0.0001649911458496,-0.0529104360750814,-0.0009607446883331
-30.244912675406415,0.0,-30.244912675406415,0.0,0.0,0.0,-0.0021685043302698,-0.0493553462651445,0.0018869143471367
0.0,0.0,0.0,30.239461294997245,0.0,0.0,-0.000650239431362,-0.0488424076941819,0.0003850698046447
0.0,-31.007821625537883,-31.007821625537883,0.0,-31.007821625537883,-31.007821625537883,0.0026256103331152,-0.0527936012416172,-6.089045610759665e-06
0.0,0.0,-30.0861057312962,30.0861057312962,0.0,-30.0861057312962,-0.0004153851545945,-0.0473689079343012,-0.0021072102734457
-30.768752246601764,30.768752246601764,-30.768752246601764,30.768752246601764,0.0,0.0,-0.0019233807406091,-0.0503547976600439,0.0001268529655684
0.0,0.0,-29.279813471647294,29.279813471647294,-29.279813471647294,0.0,5.798454475382681e-05,-0.0509909435806773,-0.0005086114649767
0.0,-30.028164577352403,0.0,30.028164577352403,-30.028164577352403,-30.028164577352403,-0.0002774252393185,-0.048313119933346,-0.0008500535038174
31.101632828604917,0.0,0.0,31.101632828604917,0.0,0.0,0.0002174077988374,-0.0491349907673918,0.0040983394206475
0.0,0.0,29.924687147729056,29.924687147729056,-29.924687147729056,0.0,0.0022299570865155,-0.052554494228765,0.0011849732183149
30.361605559376063,0.0,0.0,60.723211118752126,0.0,0.0,-0.000646324249685,-0.0515394619236346,-0.0013987437837832
0.0,29.98330092645552,29.98330092645552,59.96660185291104,-59.96660185291104,29.98330092645552,-0.0024379807266074,-0.048590975481203,-0.0019646512796466
0.0,0.0,-28.847451099067445,0.0,0.0,0.0,0.0032898056638549,-0.0303218234866162,0.0002939734438905
-32.14863642634868,0.0,-32.14863642634868,0.0,-32.14863642634868,0.0,-0.0001209133179803,0.001551262087868,0.0041421121485745
28.9874079091048,0.0,28.9874079091048,28.9874079091048,28.9874079091048,0.0,-0.0001702568492293,1.5092921865729351e-05,-0.0022469458176099
31.86289464888033,0.0,31.86289464888033,-31.86289464888033,31.86289464888033,-31.86289464888033,0.0016991532866541,0.0002638835505979,-0.0009005467855839
-29.98415830259364,0.0,-59.96831660518728,0.0,-29.98415830259364,0.0,0.0010375772225434,0.0002459353835523,0.0005323151783473
-30.493605822009943,0.0,0.0,30.493605822009943,-30.493605822009943,30.493605822009943,-0.001925159377512,-0.0006173857398415,-3.424008174764022e-06
0.0,0.0,0.0,-30.8852087214569,0.0,-30.8852087214569,-0.0012320700384534,-0.0006193244310758,-0.0005541132273748
59.496205512291304,0.0,59.496205512291304,0.0,59.496205512291304,0.0,0.0013859279309196,0.0002294688935286,0.0001692274164075
-30.716025514276776,0.0,-30.716025514276776,0.0,-30.716025514276776,30.716025514276776,0.0010289891506536,-0.0001949279035602,-0.0004331280069575
-29.714593384483546,0.0,0.0,29.714593384483546,-29.714593384483546,0.0,-0.0005268084034344,-0.0006812850313759,-0.0008963988315665
30.33876556069123,0.0,0.0,0.0,30.33876556069123,0.0,-0.0001909497926522,-2.572547252888363e-05,0.0004150036656304
0.0,0.0,0.0,-30.541345061602616,0.0,-30.541345061602616,0.0001054113611275,2.0273648147878545e-06,-0.0003281255504027
0.0,0.0,-30.66437590016159,0.0,0.0,0.0,5.509060238508302e-05,-4.79698433943705e-06,-0.0001773340970965
0.0,0.0,29.65828271614547,0.0,0.0,29.65828271614547,-0.0009785706965049,-0.0002859843567924,0.000245169474284
0.0,0.0,-30.270888213685144,30.270888213685144,-30.270888213685144,0.0,-0.0009368779750565,-0.0002589199990772,5.599154812175114e-05
0.0,0.0,30.521120918623538,-30.521120918623538,30.521120918623538,0.0,5.090873147415958e-06,-7.90721524800058e-06,-2.8656521919181123e-05
0.0,0.0,0.0,0.0,0.0,-30.848636403753975,0.0006845654138868,0.0001794513249811,-2.6667094823996868e-05
0.0,0.0,0.0,0.0,-29.45458886649485,29.45458886649485,-0.0004733288207504,-0.0001326895701831,-1.8558036330947725e-05
0.0,0.0,0.0,0.0,30.294063689483107,0.0,-0.0008108706692544,-0.0002286164833966,-2.787752642624893e-05
0.0,0.0,30.071006595927763,30.071006595927763,0.0,0.0,-0.0001033234505494,-2.819395009838652e-05,7.410249196199569e-06
0.0,0.0,-61.67005822501918,-30.83502911250959,-30.83502911250959,0.0,0.00027802978605,7.531084590924408e-05,3.8457517755579776e-17
0.0,0.0,0.0,0.0,0.0,-30.105541200114924,6.591023923085988e-05,1.7852919014632838e-05,0.0
-29.593412873683295,0.0,0.0,0.0,0.0,29.593412873683295,-0.0002181130928707,-5.90857604643134e-05,0.0
31.451225639064557,0.0,31.451225639064557,0.0,0.0,0.0,-0.0001672820030752,-4.7436247071801824e-05,7.630540313937477e-05
0.0,0.0,0.0,29.450659326770516,29.450659326770516,0.0,1.9923628214888796e-05,4.872701930936276e-06,1.889565046104205e-05
0.0,0.0,0.0,-30.70680566943894,0.0,-30.70680566943894,0.0002212208398072,5.957404965648692e-05,1.2557560309930831e-05
0.0,0.0,0.0,30.524452724732186,-30.524452724732186,30.524452724732186,5.800687817324006e-05,1.51916464582263e-05,1.8807448856507302e-05
0.0,0.0,-29.803061093978712,-29.803061093978712,0.0,0.0,-0.0003029706937296,-8.249649862081809e-05,1.5031823424159006e-05
0.0,0.0,30.04537281785688,0.0,30.04537281785688,0.0,8.772958603764667e-05,2.376710455190668e-05,1.6823721147621144e-14
0.0,0.0,0.0,30.831629165165932,0.0,0.0,7.361905464979528e-05,1.994077342660852e-05,0.0
0.0,0.0,0.0,0.0,-30.375678044046655,0.0,-0.0002049242631951,-5.5518363882987726e-05,0.0
0.0,0.0,0.0,0.0,30.653170699622162,0.0,-9.846842863192488e-05,-2.6676236191511312e-05,6.816766872654779e-22
0.0,0.0,0.0,-29.598633791088606,0.0,0.0,5.04141569771865e-05,1.3656544445835611e-05,0.0
0.0,0.0,-29.848236206688025,0.0,-29.848236206688025,0.0,-8.541856264498639e-05,-2.313920714618705e-05,0.0
0.0,0.0,30.491167362130916,0.0,30.491167362130916,0.0,-0.000192632304553,-5.218128723479337e-05,0.0
0.0,0.0,0.0,33.002887740087736,-33.002887740087736,0.0,-0.0002011586546955,-5.449977287622839e-05,0.0
0.0,0.0,0.0,-30.15185541960812,0.0,0.0,-5.424097354884133e-07,-3.684231055543899e-07,7.976355927873767e-06
0.0,0.0,0.0,30.287282285318234,30.287282285318234,0.0,0.0001334958025949,3.610266065297022e-05,2.244051580316674e-06
0.0,0.0,0.0,-30.684790401638818,0.0,0.0,6.168211651276127e-05,1.670874765008374e-05,2.472573660111993e-36
0.0,0.0,0.0,30.220941291754382,-30.220941291754382,0.0,-1.4652376144919514e-05,-3.969328988509396e-06,0.0
30.543124290000357,0.0,-30.543124290000357,0.0,30.543124290000357,-30.543124290000357,7.991968971198622e-05,2.165114808665521e-05,0.0
0.0,0.0,0.0,0.0,-30.513349532220822,0.0,0.0001212850800859,3.2854375777665794e-05,0.0
0.0,0.0,29.99080463057641,0.0,29.99080463057641,29.99080463057641,-0.0001354181706449,-3.668209334859803e-05,0.0
29.3369518080717,0.0,29.3369518080717,29.3369518080717,29.3369518080717,-29.3369518080717,0.0018046068777098,0.0007714699973865,0.0033933615837946
-28.69430533891588,28.69430533891588,-28.69430533891588,0.0,-28.69430533891588,28.69430533891588,-0.0020983259122127,-0.0008877563437335,-0.0008973009066562
0.0,0.0,0.0,-32.2621397309376,-32.2621397309376,0.0,-0.0021530667197229,0.0063846239548847,0.0011825274810346
0.0,-30.268922117660654,30.268922117660654,0.0,30.268922117660654,0.0,-0.0012191749477248,0.0241420046640065,0.0020265044685025
31.1143223815494,0.0,0.0,0.0,62.2286447630988,-31.1143223815494,0.0002800512746024,0.0418404831392654,0.0023009491408271
0.0,-211.42624237579892,241.62999128662733,0.0,181.22249346497048,-60.40749782165683,0.0002127362013121,0.0497042501383948,0.0003011529992195
0.0,0.0,-30.050539136664952,-30.050539136664952,0.0,0.0,0.0002659275456002,0.0494992055551508,-0.0022712842442993
60.80640204123064,30.40320102061532,91.20960306184595,-30.40320102061532,60.80640204123064,30.40320102061532,0.0016260563174939,0.0483641919331312,0.0004676194573535
59.91777260324862,29.95888630162431,59.91777260324862,29.95888630162431,29.95888630162431,59.91777260324862,0.0036631517542138,0.0514987246728097,-0.0001281269044469
30.68344355357883,0.0,92.05033066073649,-30.68344355357883,61.36688710715766,30.68344355357883,-0.0006479902422422,0.0540296320483644,-0.0003236322278794
0.0,57.86523922520834,28.93261961260417,0.0,28.93261961260417,57.86523922520834,-0.0012216107237457,0.0470079375629552,-0.0030874067022969
30.871114709454325,0.0,0.0,-61.74222941890865,30.871114709454325,0.0,-0.0001268783133645,0.0487743870399178,0.0024178966370089
0.0,0.0,0.0,-59.913493129160486,-29.956746564580243,0.0,-0.002471917799512,0.0529056851218163,0.0033472059537823
31.22295174713773,0.0,31.22295174713773,-62.44590349427546,31.22295174713773,31.22295174713773,0.0034800813527492,0.0496282035585025,-0.0021352363009675
0.0,0.0,0.0,-30.423931177554373,30.423931177554373,-30.423931177554373,0.0005902379977289,0.0484509894081161,-0.0012346105369705
0.0,0.0,30.07424084895853,-30.07424084895853,0.0,0.0,-0.0015750595914216,0.0512663878931838,0.0019516217135134
0.0,-60.240917479946425,0.0,-120.48183495989285,-30.120458739973213,-30.120458739973213,-0.0007839135920857,0.0491260568212182,-0.0003393472363927
30.096900114810605,0.0,30.096900114810605,-30.096900114810605,90.29070034443183,0.0,0.0015509055623983,0.0489449402058255,-0.0004149368769121
60.817423204355826,0.0,30.408711602177913,0.0,91.22613480653374,-30.408711602177913,-0.0016833179603606,0.0524445840713281,0.0013954577400202
29.973658822436494,29.973658822436494,59.94731764487299,0.0,89.92097646730949,29.973658822436494,0.0012777746779894,0.0492778697149603,-0.00118604937052
