xc,yc,width_mid_x,width_mid_y,height_mid_x,height_mid_y,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,xc_velocity,yc_velocity,width_velocity,height_velocity
463,164,465,273,368,166,0.0578105784840814,-0.0492436550764268,-0.0164030576147915,120.04504940694966,20.00750823449161,69.85351900355467,51.96514504911136
487,168,486,284,391,168,0.0195493300829431,-0.0197588247275744,-0.0065359445516782,25.0230524718168,35.03227346054352,-44.64839368870554,-57.86766868868132
534,386,530,482,444,382,0.0089189188505237,-0.0048883150144753,-0.0226778318578558,-30.01817134309772,15.00908567154886,-4.998668618665953,-7.570224154440627
528,389,525,484,439,385,-0.0347264304015827,0.0484415146925357,0.0028410839515698,-150.43222432749,-133.23997011863398,21.658191507548707,-12.955130404358728
493,358,488,457,408,355,-0.0725967345363428,0.1011288184790985,0.0040557028563128,-220.0445408380441,-90.01822125192713,-40.708471293682464,-81.15426297634366
401,332,401,415,330,332,-0.1035276289347652,0.0982554922948414,-0.0065115800109253,-140.1898140797995,-5.006779074278554,-29.492690205773407,-61.807566155793666
373,331,376,411,308,334,-0.0620493561544009,0.0499403550470917,-0.0067068051948792,-77.49084653629977,-17.220188119177728,8.338508939198945,10.674341361557198
355,327,357,408,290,329,-0.023641697897881,0.0169173510836548,-0.0056905798398865,-12.85089164344067,-25.70178328688134,4.12468337454249,9.864663092600658
353,120,356,223,280,122,0.0028846638100062,-0.0296269951372405,0.0849287713247743,0.0,-72.94195490075526,5.412432403910535,11.002709197307425
353,103,359,206,279,107,-0.0301467704730806,-0.0519120152119678,-0.0275811684339611,-107.63656072479273,73.19286129285905,29.281291700272483,51.78998092377761
304,140,315,254,215,149,-0.0291891155074171,-0.0880378425905348,-0.0438083137091301,-30.15941275688291,43.08487536697559,-26.151332399034764,-9.573127622534562
297,150,308,261,206,160,-0.047831690669407,0.022019638739963,-0.0412886952973555,-170.12143697316597,155.1107219461219,1.7592703446917493,18.0198653673144
139,311,142,408,55,313,-0.0809393843806484,0.0287052255030128,-0.0748261529819576,-59.94089233143739,74.92611541429675,-29.44239943116224,-49.7159227405286
344,293,352,377,281,298,-0.0971130437846514,0.0145744939500021,-0.0528145665594279,-77.24854194889764,0.0,-3.907817625017511,-3.471254484988967
69,105,78,204,-6,112,0.0099507873235021,-0.0108152492117148,-0.0027898951699728,12.918973251183028,8.612648834122018,18.3468026508124,18.034994400669426
72,107,82,208,-4,115,0.0389406498468504,-0.0420242466033907,-0.0145046084072323,47.1667585043576,8.575774273519565,83.28502170692487,94.04063791271831
83,109,96,219,2,119,0.0652815666828258,-0.0695184876463868,-0.0217800663260268,60.03348856230033,51.45727591054314,9.567387404186261,54.22190044861401
97,121,106,232,6,128,0.0346832704485222,-0.0401872242383312,-0.0132961529070294,21.589808948672076,-4.317961789734415,30.468528382376956,36.77612083173715
102,120,111,235,9,128,0.0014266765893021,-0.0020114992255962,-0.0031559803179514,49.93005061687834,9.986010123375667,-45.56039264004266,-0.4717812057240412
112,122,120,233,15,129,0.0551347245652559,0.0645738805490685,0.0115618474093735,215.3516539282214,5.008177998330731,-37.79031275246933,-84.80999768073515
313,124,325,221,241,133,0.0756031139079165,0.0477344958909267,0.0030908593527736,94.93515066215626,-12.94570236302131,2.4275655240681213,-7.816057056405545
335,121,344,218,264,129,0.0092782862965137,-0.0040436949334636,-0.0002463012982271,35.046825984195586,10.01337885262731,-4.479433184498423,6.364409481943485
342,123,352,219,271,130,0.0547286548431229,-0.033606980876913,0.0012903273500652,145.09752032990696,-30.020176619980752,53.15947591505185,52.61737018362563
485,116,490,231,391,120,0.084962387325445,-0.0760780831582034,-0.0138995949381026,167.329038382458,12.871464490958308,3.683855341020506,11.212177558055062
524,119,522,234,428,117,0.0300013922418096,-0.0277800930720934,-0.0048705754888857,17.236393523465118,8.618196761732559,12.860937354926845,7.429266123289572
528,121,527,238,433,120,-0.0277192914423232,0.0520780881834657,-0.0254963888546403,-151.0216964147935,120.8173571318348,-25.887250290716956,-29.140510075995785
384,254,390,345,318,259,-0.0680280252147637,0.091554764862218,-0.1043085285151007,-90.4794465245998,137.8734423231997,-34.040525194176006,-40.223924859440274
363,286,370,373,301,291,-0.0164363147626716,0.0199319035318541,-0.0294521286632788,-4.966659246031934,19.866636984127737,-34.2163909472456,-39.79936089035522
362,290,369,373,301,296,-0.0316715256414197,-0.0268457390865969,-0.0032590878849756,-90.79029265517158,-8.64669453858777,35.67722919822698,47.85994840196879
341,288,350,375,277,295,-0.0858882724173299,-0.0803672825041237,0.0094110577629589,-200.1092076244956,5.00273019061239,75.16136270899773,79.21943076839115
119,339,123,460,16,342,-0.0274429690599432,-0.0729114770216143,-0.0074534694518137,-55.00136378808831,50.00123980735301,41.29851329158923,20.863451674368118
116,358,123,465,19,365,0.0317686286536348,0.0732301127190799,-0.0276326185118671,159.56745996656255,8.625268106300679,-5.120375061867129,-42.40857323535487
153,360,159,467,63,365,0.0299893656764805,0.0634955760851837,-0.0326546230852509,69.96186904129306,4.9972763600923615,71.45062492822619,70.85035867973842
167,361,176,474,75,367,0.0031916889595519,0.0107801298146332,0.0005996685130635,-30.03981383445401,-15.019906917227004,-67.52045614255215,-102.51619722491048
161,358,165,465,77,361,-0.0225324555688457,0.0283745635289457,-0.0004612752509903,-40.05232016138177,-45.05886018155449,-33.42661858001754,-4.296227955991633
153,349,160,453,65,355,-0.0564488061679799,0.069193754945192,0.0093051141027402,-59.951244903477274,-59.951244903477274,-41.075555134863784,-76.07783642864352
141,337,146,437,60,341,-0.082927981468484,0.0958174997219056,0.013319911929031,-111.68018548520892,-60.13548449203557,-28.633303540161055,-40.560346767760386
115,323,122,419,37,329,-0.0753083117176196,0.0752823704069462,-9.158508042979928e-05,-51.4919153280878,-12.87297883202195,-26.861878622946055,-44.3126932600247
103,320,108,413,29,325,-0.0446162271628307,0.0415718661978628,-0.0036911592630386,-35.0241660920788,20.013809195473602,10.9854347820946,-6.173851796750295
96,324,103,418,26,329,-0.0189907724666582,0.0153867312285698,-0.0038288570790034,-20.021882130548104,-15.016411597911077,-40.30265737781258,-16.529970654691763
92,321,99,411,19,327,-0.0004869389387117,0.0005972451423279,0.0018358813573726,128.89448873100068,-120.30152281560063,-3.615240155839711,11.782932923177661
276,165,281,255,201,170,0.1397814779229806,-0.0170751362614966,0.1128494195312866,160.12919358995165,-140.1130443912077,14.98937660083449,1.192527176237336
308,137,313,229,235,141,0.0052971894806638,0.0003659694442202,0.0044661380393479,4.9988725344139215,-9.997745068827843,49.258294603284874,48.528758113224704
309,135,313,232,234,138,0.0316945205911922,-0.0087506387013208,-0.0032400385641368,81.5700069807385,4.293158262144131,16.900190411037112,22.52972136951675
328,136,331,235,251,138,0.0678851762544379,-0.0268433337750721,-0.007103010800363,169.33080021278212,24.901588266585605,0.30322509585440305,5.742625909849171
362,141,365,239,284,143,0.1067962158602361,-0.0540895392435529,-0.0205849192332039,241.81930345472296,38.863816626651904,90.30382573510242,117.76656703038768
418,150,420,259,332,152,0.096360601522964,-0.0693936182276517,-0.0249199006186965,209.92412448579776,59.978321281656505,-45.119316961135254,-0.5834254192426692
484,166,481,284,391,164,0.0254464833480429,-0.0217748415484502,-0.0092448648018014,25.01636622164541,20.013092977316326,-50.254361225152834,-29.35080841379247
489,170,488,282,395,169,0.0052489041404941,0.0025502387764987,-0.0222461435940849,24.956172188677364,114.79839206791587,1.0642503617794732,-18.59696052292283
535,386,530,482,445,382,-0.003508468086733,0.0047211835729008,-0.004783437620186,-50.04998669487592,-20.019994677950365,3.9099351282533403,-5.802014239213567
525,382,523,478,436,380,-0.0342444666903811,0.0584912412526575,0.0057675416347196,-151.0448492181817,-116.52031225402587,52.46011826196197,12.551451319571157
490,355,486,457,406,351,-0.0690247772007769,0.0906401562885792,0.0091779912078174,-189.78479945511614,-69.920715588727,-90.76409712894818,-108.28361007066015
452,341,450,434,374,339,-0.0953484599183639,0.1108480825725092,-0.001750975803596,-219.51191708118938,-54.877979270297345,-45.02021105064766,-68.51921752280937
408,330,408,420,336,331,-0.0965924839557876,0.094666713998383,-0.0031501558131227,-155.1133125280347,-10.007310485679659,-44.89967425624234,-71.11512833905854
377,328,378,413,310,329,-0.0648935571100528,0.0555590372152939,-0.0044170773483437,-86.11676249901191,4.305838124950596,-17.129258718368487,-35.67315121119485
357,329,359,411,295,330,-0.0303493546531721,0.0208299535232386,-0.0046708514386995,-19.953825038475177,-4.988456259618794,-24.934726465958516,-9.826752527269136
353,328,355,408,289,330,-0.0021301634585619,0.0039493604823953,0.0003296666156557,-9.999294330806276,-59.99576598483765,29.883461220883245,29.46011444307366
352,116,356,214,278,118,0.0039520975742435,-0.0326993622656375,0.0787558567260943,-4.961418716228365,-54.575605878512015,0.16361207150844856,9.43985021406075
351,105,355,203,275,107,-0.0169521435998271,-0.0322620509155809,-0.0207603727168334,-68.90649668553218,38.75990438561185,59.92102506808804,67.13362370541402
305,133,315,251,218,140,-0.0324139908581159,-0.103990461214129,-0.0516822362482343,-34.882850686367,84.71549452403414,-104.24209198624956,-45.00892126808721
298,150,308,258,205,159,-0.0050184346604372,-0.012839498023591,-0.0071072047649901,-68.67092145022836,55.795123678310546,54.86113242640743,45.45057763368142
133,317,136,414,53,320,-0.0479441647191906,0.0146112578100523,-0.0443665136770024,-19.969904478500222,54.91723731587562,-9.562717693289269,-11.549155082122855
129,328,134,424,50,332,0.0489973036822087,0.013781062431699,0.0137149757594605,237.41132598156733,-83.79223269937671,-34.990145180071735,-20.98508536450557
578,195,578,288,517,195,0.0247345223787322,-0.0013127986311068,0.0105914997944275,-25.03090740906514,25.03090740906514,15.057854216666714,51.58114928147112
342,296,347,378,280,300,-0.0671910963806526,0.0096532769075421,-0.0355483789885186,-59.93603856358276,0.0,1.3369307143170606,5.1091176156752915
72,108,82,208,-4,116,-0.0386576947454125,-0.0348564157163534,0.0354431857950258,-12.9685713755666,-12.9685713755666,2.838966276619535,-7.311444240405829
69,105,77,205,-5,111,0.0209659002223947,-0.014713693445334,-0.0038056593972885,24.978227520033546,4.99564550400671,32.00652849521067,47.62340710351992
74,106,84,209,-4,114,0.038812065092485,-0.034167790907782,-0.012786808204534,34.3610226455824,17.1805113227912,54.01719131335162,57.39944704829099
82,110,96,219,2,120,0.0577997119989548,-0.0659177810041139,-0.0242910274076717,56.02869770103958,47.4088980547258,17.361441080193224,58.14461818006953
95,121,104,233,6,128,0.0362623516395747,-0.0435796666709112,-0.0189567631991331,29.983484645785893,-4.283354949397984,30.88382043709907,42.20853656364899
102,120,111,235,9,128,0.0066289174069537,-0.0085882582602925,-0.0034351179293729,30.164153511858597,8.618329574816743,-26.455191660346234,-0.43625448204408235
109,122,117,234,12,130,0.0340385231615653,0.042445279092515,0.0075804443762656,120.04361783828394,20.00726963971399,-75.19040834491412,-47.944267015037646
284,116,299,217,210,126,0.1130094068339926,0.0722109763988292,0.0069630690992126,181.1028846183502,34.49578754635242,-47.561244620470546,-67.07163506294555
326,124,340,220,257,135,0.0396186165475463,0.0233583844446098,0.0027441618107389,38.35805368275051,-8.524011929500112,-4.228204753824887,4.042557268592398
335,122,345,218,265,130,0.0269570084515964,-0.0114165535455373,0.0036324656196346,82.54100909287705,-13.032790909401639,13.894020734409942,21.092467418133268
354,119,365,217,282,127,0.0682635106332558,-0.0406489744752567,-0.0002817511616057,149.88451387293568,4.282414682083877,14.93581704269493,27.896569497957078
455,117,461,230,369,122,0.1040730438035623,-0.0845808420901756,-0.010146577642607,219.3030430405391,4.300059667461551,7.327467906814167,76.69018445106657
506,118,509,232,408,121,0.0520948133760114,-0.0477297102225608,-0.0049451927571618,104.62816538020203,4.98229358953343,25.042492878060354,-3.880612506081816
527,119,524,235,432,117,0.0155820222389825,-0.0163198796969096,-0.0033682641381137,0.0,12.980357568386427,8.427857498569232,0.7784798978550747
527,122,525,239,433,120,-0.0244786218983054,0.0460256697281498,-0.0208410939347363,-115.1517949758581,90.11879606806286,9.841244483787095,10.080403481818646
402,231,405,325,328,233,-0.0838105967201641,0.1126295141160625,-0.1150759039184037,-112.65902051897663,177.6546092799247,-66.54207279612538,-106.51645908201276
376,272,384,359,312,278,-0.0453046032927106,0.0561507495609592,-0.0689059762798924,-55.830715828921925,64.42005672567915,-8.552415946008594,-23.03151165245585
363,287,371,372,303,292,-0.006062554145006,0.0093953308624481,-0.0163087500959892,-17.228534694866735,8.614267347433367,-12.86421062308106,-9.775638581713038
359,289,367,373,299,295,-0.0418709097806589,-0.0367510523899448,0.0069878922061473,-115.63936465146203,0.0,42.64723892385268,60.43911282508428
332,289,340,378,267,295,-0.0881358107637593,-0.0864529022293539,0.0149292871405919,-185.36721615768775,-21.55432746019625,39.85441641553613,39.36873322509823
119,342,128,459,20,350,-0.0210143816042716,-0.0782262011636772,-0.0074712463136758,-49.9295156807076,34.95066097649532,69.39645653332458,71.54100880748796
109,349,117,473,8,356,-0.0042539605088066,-0.0183598536628994,-0.0025796477170467,25.0452561369567,10.01810245478268,-18.918970958030506,-8.019477397126819
138,364,144,464,46,370,0.0352371541715593,0.0851793894178529,-0.0408023769032583,94.44841834828581,-12.879329774766246,77.14868295220174,29.10058559816
160,361,166,470,73,366,0.014593228653142,0.0320366201217166,-0.0125371135718585,9.999711521841494,4.999855760920747,-15.48751780567493,-4.447928427079933
162,362,167,469,73,366,-0.0123281513155442,0.0120107592078323,3.993964617521716e-05,-19.9357340193568,-49.839335048391995,-25.117349430756526,-14.65968657990178
158,352,163,457,69,356,-0.0382886228639043,0.0484826594032913,0.0057895460005828,-73.40383906640233,-56.13234752136648,39.44701607215261,-16.695326187818125
141,339,147,448,61,343,-0.0688761408877271,0.079833558158621,0.005811614513806,-74.9631645483651,-59.97053163869207,-99.13461839720391,-86.32245818803428
126,327,134,426,48,332,-0.088910805096504,0.0967106212596291,0.0024330276795955,-79.53963656016954,-24.85613642505298,-36.19566849390129,-63.710907682604144
110,322,115,418,37,326,-0.0609837715209714,0.0559769287334549,-0.0063515658968007,-51.59516192026538,-4.2995968266887825,-29.04217482311849,-20.67340841808915
98,321,105,413,25,325,-0.0304734165305507,0.0236024766100365,-0.007931839336487,-17.214834302811784,-8.607417151405892,-26.056418707784918,-21.94629046746105
94,319,100,409,21,324,-0.0054786253188658,0.0054380684486662,-0.0045254707406095,39.84060165016855,-29.880451237626417,16.43504176112223,23.924675067004408
307,138,314,229,234,143,0.0351992611307296,-0.0055188938248529,0.0202985198869797,4.9941643715893855,-14.982493114768157,38.1207065880199,52.83517620554484
308,135,311,231,232,137,0.0246531416578854,-0.0084579317537759,-0.003155763223107,80.04186913034249,15.007850461939217,-19.145158660023792,-26.97431039686994
324,138,329,232,250,142,0.0580130464454898,-0.0199974593297697,-0.0092873535447055,141.92292122527078,8.601389165167927,47.03777660885069,55.82448916192503
357,140,362,239,279,144,0.0981828617738612,-0.0562089253132614,-0.0236790393464676,225.38415702308617,25.04268411367624,64.38370650349687,103.21016939793958
402,145,404,251,315,147,0.1065673382041339,-0.0738378153207444,-0.0304972338436654,209.38118715382603,64.80846269046997,14.84685366865694,18.40094639919623
444,158,446,265,357,160,0.0677662126786237,-0.0543410166178468,-0.0243024303690818,164.47176001568528,29.90395636648823,20.03541152253721,29.82126272674871
477,164,475,273,387,162,0.0337227442853584,-0.0311114589978767,-0.0120421707759443,56.092676548681226,21.574106364877395,25.68007511224137,42.642182954632474
490,169,489,281,396,169,0.0007394023220918,0.0025635002477061,-0.0050381839514382,9.972476627958955,89.75228965163059,0.66757366340068,-13.76770791799394
535,385,530,482,445,380,0.0010231826256917,-0.002128716782473,-0.00735383587221,-34.80642920313067,19.889388116074667,-15.828851240916737,-21.13989545232487
528,389,525,484,438,386,-0.0281713624706632,0.0425765107903457,0.0103031738375498,-125.1309394104654,-130.136176986884,49.85868854073119,15.672627672752494
503,363,500,463,417,360,-0.0609666869144995,0.0833343649996631,0.0041889114073443,-179.8719459460748,-74.94664414419782,-60.1931923647053,-88.95190675581695
467,348,465,442,388,346,-0.0908769475611382,0.1157920271539403,0.0143083619423836,-228.41272052854936,-68.95478355578848,-60.468583442343,-85.48787575716851
414,332,413,420,342,331,-0.0994542246780741,0.0998652104199018,-0.0013575973533577,-160.18518876560316,-10.011574297850197,-55.10560436190567,-62.99536070678198
382,330,381,412,312,330,-0.0656061668656278,0.0535637281083027,-0.0114948476512027,-94.87952033869654,-4.993658965194555,-4.947613810524715,-17.891152111108383
363,329,365,411,297,330,-0.0420779963126971,0.0297727351706489,-0.0109009153031275,-34.31727060835309,-8.579317652088273,0.2762523492642654,-17.594161017908498
355,327,357,409,291,329,-0.0121324214027707,0.0068066781258141,-0.0017705129209514,-9.991993167630103,0.0,-25.110100074919423,-12.049476225816207
353,327,355,406,289,329,-0.0019496837045913,-0.0059984958232776,0.0320075793354499,-17.17316038585631,-128.79870289392233,34.452190439242536,34.01409997221488
353,118,356,218,279,120,0.0034427777089735,-0.0281996644258398,0.0744859268199509,0.0,-64.33047372672522,22.10299764633091,14.025127163369747
353,103,359,205,280,106,-0.0112935035489784,-0.0180217762081344,-0.0093400568916094,-47.221309151574395,25.75707771904058,3.3402035285122396,26.235204587773648
342,109,344,212,264,110,-0.0386982675419409,-0.0912405817292259,-0.0529838635908515,-107.56423894456205,77.44625204008467,78.97397200243586,73.8621519036577
317,127,323,239,236,132,-0.0466947394401172,-0.1182750972142704,-0.0630095573482948,-59.723815174312385,84.60873816360922,-9.791634211156856,45.55623260849914
305,144,317,255,216,154,-0.0164002585830422,-0.0511725849059945,-0.0222811474719431,-30.138267939941354,25.832801091378304,-36.47860856728476,-2.669600759607532
298,150,308,257,205,159,-0.0214659522878963,0.0129675743988346,-0.0175526161324578,-94.93637415224505,99.93302542341584,50.2148470568211,10.269161623778407
177,273,178,373,90,273,-0.1142801574808014,0.046548381899853,-0.1111102143930526,-170.2365849145572,175.2435432943971,-44.99510124147176,-57.76413840549019
143,308,145,404,59,310,-0.0698591202769288,0.0250021820369289,-0.0590989192381319,-68.7566867547647,73.0539796769375,4.908780004054282,-20.740650740079392
127,325,131,422,48,328,-0.0141493652643411,0.0048166071949151,-0.0125140095873259,102.74983693871451,-29.9687024404584,-15.617644535907779,-13.890080407863303
576,194,577,288,512,194,0.050936092446704,-0.0052975673910411,0.0164127752885199,0.0,8.665290733108144,26.028846474563323,24.031091834097538
576,196,575,293,512,195,-0.0692875392923777,0.0325837309545474,-0.0370299121258402,-160.16186861063014,80.08093430531507,-23.18185848236941,58.73335579300104
365,284,371,373,302,289,-0.1284494369385462,0.0244440592900974,-0.0625565879043875,-124.74815572236301,68.82656867440718,-51.116564655330535,-57.10386586165882
336,300,343,382,276,305,-0.0179374868090194,0.0043528479397159,-0.005781801299931,-81.25520744647768,-68.42543784966541,29.832062489094803,36.62668391653431
72,108,82,208,-4,116,-0.0218201464778624,-0.0171635178082429,0.0225620662639013,-9.965048829714316,-9.965048829714316,-20.75398028299413,-24.30423115316386
70,106,78,204,-5,113,0.0064166145706075,-0.0104864131676779,-0.0019304259175924,0.0,-4.31082118583185,30.065655946787075,28.397704482966958
70,105,79,206,-5,112,0.0257798662759141,-0.0215337147563111,-0.0076309659130843,38.747212929993,8.610491762220665,47.9043766722512,47.1554193089258
79,107,94,213,2,118,0.0476431428488073,-0.0486436708915268,-0.014648404541674,34.1962616346202,38.47079433894773,31.451767770966462,54.64592486595319
87,116,99,225,3,125,0.0451886262849245,-0.0474679589903904,-0.0211821953587245,47.47563466558828,21.579833938903764,9.947912988119027,48.814331933778234
98,121,106,233,6,128,0.0282853993220419,-0.0337971463141672,-0.0135353285659808,15.015963597698724,-5.005321199232908,40.64711971361737,42.86349313337815
101,120,110,236,8,127,0.0082961862640941,-0.0097092943075727,-0.0022594633170355,19.997659003598514,4.9994147508996285,-14.170338375055907,2.815446019475752
105,121,114,235,10,129,0.0203880753859345,0.0239704527255457,0.0062610970918009,64.6078012552989,8.614373500706519,-40.979502123509434,-6.178073087806872
120,123,125,233,20,128,0.0659315123203972,0.0686104176272705,0.0135561386976216,245.38768069828262,-12.915141089383296,-52.984301895149855,-106.48469317707054
247,123,260,221,169,134,0.1290584718235266,0.0916012151266782,0.0067711099296892,239.65201634132305,8.559000583618682,-13.28585441645003,-39.569810523492016
303,125,316,221,230,134,0.0740006673728306,0.0504219883551129,0.003680435067286,111.88310599726071,-4.303196384510027,7.999369221924912,-11.207588029161192
329,124,341,222,260,133,0.023624317191228,0.0131746233194931,-0.0008524148201104,25.84787179300195,12.923935896500975,-6.647986697074241,6.370434092457964
335,127,345,224,263,134,0.0219006297231287,-0.0099195762088056,-9.959129435408417e-06,68.8055398060781,-38.70311614091894,17.542598671819167,12.46352334273256
351,118,361,217,279,126,0.0487338547898108,-0.0305178532663676,0.0010990364153804,98.33359360187886,0.0,11.957464001410491,32.763583035423636
374,118,383,219,298,125,0.0887215857954843,-0.0513320861300977,0.0003759392781054,228.50992582358845,-8.623016068814659,54.282470327637235,66.79185978791253
427,116,433,223,346,121,0.1044973169879417,-0.083349448937777,-0.0065884949434358,235.2880021579454,15.0183831164646,69.20819709284004,102.61111648421077
474,119,479,233,385,123,0.0743502950094638,-0.0622209054231407,-0.0094261090792704,163.3639137587315,-8.598100724143764,16.337263474039478,60.620274183280195
512,117,513,233,414,118,0.0378504633350275,-0.0400358579850313,-0.0048287313150374,77.620629066866,12.936771511144334,0.6688638452248421,-16.702771072019416
