xc_velocity,yc_velocity,width_velocity,height_velocity,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2
60.97391279065553,0.0,60.7479433058347,21.599150310017492,0.0017315074109408,-0.0482581737493325,-0.0072137548399115
-29.717961980203658,0.0,-32.05890800388833,21.134847474430842,-0.0053564074438792,-0.0476963319852242,6.724732352978693e-05
0.0,0.0,35.43052606989295,64.56727770492259,-0.0035690127003015,-0.0509910981128079,0.0024158748252306
30.12413634600749,0.0,27.335877587783934,-21.502834148238318,-7.887752758225122e-06,-0.0484963165025707,0.0021801951516952
61.45275264642338,0.0,2.713311226524889,0.0,0.0051063963682568,-0.0493079222315647,-0.0015015106402025
0.0,30.36072646200846,33.10683197172975,21.671713945057974,0.003484337601836,-0.0540175473646363,-0.0016615393304756
29.986516339822597,-29.986516339822597,-2.8380167274216457,21.001511979563173,0.0001608875668511,-0.0484587044500746,0.0090010510989803
0.0,0.0,60.08671239785932,21.210117251824943,-0.0023477782075194,-0.0497280349244368,0.0090924100925112
30.121756616036546,0.0,0.0,0.0,-0.0006748378489993,-0.0489340326743945,0.0050669703910552
30.93737737324269,0.0,0.0,0.0,0.0010301342082472,-0.0482791237447478,-0.0008448426502905
30.678057343475743,-30.678057343475743,33.39857079707146,43.385018177250316,-0.0002136827995552,-0.052750841553798,0.0006533452694328
0.0,0.0,29.937268680466207,42.53293303751094,0.0004506787749116,-0.0496991888226459,0.0032567234925504
29.946266269696817,0.0,-32.5846729382734,0.0,-9.71981109508268e-05,-0.0530785646334907,0.0001465347536009
30.23422981827624,0.0,2.8027732416787576,0.31788981944668304,0.0011908505563865,-0.048536331856836,0.0002850211128198
0.0,0.0,0.0,21.883820617293836,0.0014219129509822,-0.0495607818825698,-0.000794046901071
30.02515516167602,0.0,0.0,21.581164858089743,-0.00106371472223,-0.0486277906988265,0.0011051789658139
0.0,-30.61580461028634,114.233515293772,107.40161874127267,-0.0019704155639518,-0.0477021893024738,0.0031018214197482
29.345161967396653,-29.345161967396653,85.77895076987733,104.5234304903946,-0.0003630183266361,-0.0481371079324704,-0.0024618592969046
0.0,0.0,30.508771408659545,43.23178681911108,0.0009283957814671,-0.049131036318766,-0.0017354113737488
30.90546295886944,92.71638887660832,-57.18680120509072,-108.81768814821271,0.0007057184469742,-0.0488975076736788,-0.0009475874479283
0.0,0.0,32.632873583162244,20.962175954979827,0.0013510803564947,-0.0502598174379467,-0.0014369361285691
30.041284075119304,-30.041284075119304,62.49025969059949,21.656177703846147,0.0012015211752044,-0.0483257920386953,0.0009595301102883
30.24731190550029,0.0,-2.6414065411254124,0.0,0.0003852335154864,-0.0495408273875882,0.0016076422651595
0.0,29.6992338521236,-2.4027374797772767,1.049691817018773,-0.0008914669108345,-0.0479488122271408,0.0060611329731162
30.81056621514413,0.0,5.183240708703773,-1.088970826479395,-0.001434380081278,-0.0485721915683649,0.0022271487952152
30.741915623442573,0.0,-66.46727469521213,-0.7762219092674265,-1.7495201645934743e-05,-0.0482016482588136,-0.0005851146604021
30.152072175694663,-30.152072175694663,90.18104080798582,65.19857708548271,-0.0003213810268739,-0.0470822408328123,0.0011132615115963
29.696079750214253,29.696079750214253,-91.05755309585261,-42.88018061193723,0.0013953205952122,-0.0507607574801819,-0.002128653717465
0.0,0.0,32.662140533540416,0.0,0.0002282403257679,0.0011541506512403,0.005030444048342
-30.914346784595626,30.914346784595626,-30.82151844802789,-22.279605361740142,9.646591994984836e-05,0.0195993568235032,-0.0043684398363441
29.136216178666967,0.0,-31.23139411944424,-20.197446705244086,0.0044299105203439,0.0482439225316532,0.0074801784351796
-62.091383483468114,-31.045691741734057,0.0,-21.439970073289288,-0.0037652714908523,0.0498167162065104,0.0045644508998016
-30.52134301640205,30.52134301640205,35.18537311190072,0.0,-0.0058002899861354,0.0491061128827045,-0.0078985586854109
0.0,0.0,-32.526617997098754,-42.66342045002451,-0.000793851010928,0.0515103931445099,-0.0020020656764411
-30.1109443985786,-30.1109443985786,32.45539779185723,0.0,0.0012547246026713,0.047644642558241,-0.0011958271704214
-30.962270697228128,0.0,-30.851825020913747,21.37866119977996,-0.0005544351439251,0.0523481597167049,0.0065917083168569
-29.694818297025776,29.694818297025776,-59.17360158056227,-42.74028251139244,-0.0009994261595386,0.0476537227207502,-0.0045959909726744
0.0,-30.542234649889387,60.86226918363115,22.871347026523857,-0.0006380135537482,0.0529311822409922,0.0046587966958252
-30.11526835397596,-60.23053670795192,23.280289873109655,127.72891331318577,0.0004180833510619,0.0481793805631402,0.0008825170230534
0.0,0.0,-28.15363010893009,-64.73230728906873,0.0005780956807905,0.0486791613035993,-0.0016219825243537
-30.36820041269957,60.73640082539914,-176.77951322342858,-194.59321297291194,0.0011231479941392,0.0510188919929696,-0.0014592612564345
0.0,0.0,-57.02577459200194,-41.51839086278659,0.0023138563044331,0.0485903988143909,-0.002630491316482
-30.772138339863016,0.0,0.0,-22.118073561071228,0.0014512231466164,0.0492685025860704,-0.001923200857178
0.0,0.0,0.0,-21.413355131644348,5.023343681013605e-05,0.0489264673707861,-0.003482872574053
-31.120093783852052,0.0,30.977025574716553,-0.32720400200611405,8.475559564735358e-05,0.0485341754042994,-0.004755326496802
0.0,0.0,-62.843913528773506,-21.36189985104121,-0.0014193922471699,0.0502556822391485,0.0001329465680784
-29.816620459230823,0.0,32.46074215806928,-21.044052382865303,-0.0014783968725379,0.047641313391005,-0.0008496501909187
-30.97347433095064,0.0,0.0,0.0,-0.001272332499669,0.0530173590395367,0.0059800773772281
-29.967448307397802,29.967448307397802,-59.65361849719427,-42.38007234244776,0.0004752165329187,0.0490539383814796,0.0013039314526906
-30.712876652143745,0.0,0.0,0.0,0.0007038544127091,0.0529493649377474,-0.0008158153206824
0.0,0.0,-2.8551709409909085,0.0,0.0017234325939813,0.0471081096362478,-0.0036928958952107
-29.64884848656218,0.0,-32.126098867835154,-41.92950283241232,0.0002547126221243,0.0475945957929849,-0.0028579625081767
-30.837522883842006,30.837522883842006,-30.72722439578178,-21.680425395592255,-0.0021804164299555,0.0508659301360858,0.0023773664517489
0.0,-29.895253029223113,2.639918381872981,21.017959368002064,-0.0011937231474036,0.0484231704877584,0.0005341334780692
-30.17159299356186,0.0,0.0,-21.212241120243778,-0.0013397783483289,0.0518825048437941,0.0017020072239838
0.0,0.0,-67.0818915486055,-65.90061672555035,-0.0011309269445069,0.050274271391641,-0.0025882751511651
-60.037846581068145,0.0,35.053200932892246,42.45285444142434,0.0002190922435639,0.0486025744842706,-0.0047458867115161
0.0,0.0,2.4700693083506664,0.16420974334208763,-0.0010559525854287,5.1300579286461824e-05,-0.0041235569925395
-30.502698064084527,-30.502698064084527,30.390463727332182,64.58011662712812,0.0005189678957386,-0.0217031394494023,0.0044326991550468
30.532229768586305,30.532229768586305,33.117638625021456,21.71299088030759,-0.0043972055624073,-0.0481108770739315,-0.0058408937319837
59.72877638933399,0.0,-62.147748058853004,-42.23338286493962,0.0021001129824573,-0.05377597331934,-0.0118284466687592
0.0,-30.51024208566108,93.87405648039918,86.29348195545042,0.0052589319735158,-0.0470624426600809,0.0072667012847949
30.07230021365992,30.07230021365992,-29.946182201326707,-21.38499215325121,0.0021245113777699,-0.0348187348585405,-0.0074446700063294
-30.044727152906145,0.0,2.843525978959095,0.0,-0.0005477089348368,0.0002327371442866,0.0018428340869716
0.0,60.84653828020167,-35.86157675290513,-43.18797097557956,0.0118845446977854,-0.0008298440426094,-0.0019894065430397
60.622718140691184,-60.622718140691184,2.6766628772513554,0.16361110927652447,0.0375883243417614,0.0005133903498058,0.0033731081424046
60.62534690101758,-30.31267345050879,33.05443260047471,21.31142821556059,0.0417607237457664,0.0007303850581526,0.0033481210074098
90.88481679174288,-30.29493893058096,24.6643628647136,64.22454463423868,0.051390093318595,-0.000841618502693,0.0011001528202549
30.453089377768098,60.906178755536196,-63.16537433222541,-42.904041127446064,0.0524564135470594,-0.0003510503450057,-0.0040046852880449
90.81659725881096,30.27219908627032,-32.44388584698722,-21.527144093470117,0.0483441434673871,0.000260009362949,-0.0023941120877445
60.12735639434052,0.0,64.62042548405543,42.516156426523864,0.0478273300075663,0.0009064224412049,0.0010625654992331
60.24351323207309,-30.121756616036546,35.4695773570961,21.899655344654168,0.0479707367983058,-0.0001563928471042,0.0002323391643298
123.12468626616374,0.0,33.71959731516923,-0.49091813362506836,0.0505803150666187,-0.0007667281723353,-0.0052171954260185
90.06257112795517,0.0,-62.76371390745761,-42.45469407893196,0.0562939124466096,-0.0006587163797677,-0.0033137133694608
60.286808724711655,-60.286808724711655,54.57954973444742,63.82225978153106,0.051975648455202,0.0008284083358426,0.000319074881809
90.01167448781054,-60.00778299187369,53.34689776135254,107.4438718595281,0.0459987525100697,0.0017300421588619,0.0036944930605434
30.225732528140917,120.90293011256367,-178.94980995296376,-172.23485632134881,0.0502792188346666,-0.0001097216759799,0.0006537516143548
90.63474296086615,30.211580986955383,4.73282802386163,44.00921050581364,0.050552019428562,0.0001101283521871,-0.0022343104357124
91.37850850756364,-30.459502835854547,30.34900851742757,-22.629672542668388,0.0508472339470155,-0.0003438114584652,-0.0020497580798851
30.766495265061227,0.0,-24.965727488064925,-20.641496058077966,0.0497943066321482,0.0006118130041141,9.520074428765036e-05
91.45488639832563,-30.48496213277521,30.334736150888705,22.079154597437235,0.047126137455879,0.0004181991685375,0.0010112245492878
60.213243369343,0.0,27.110950640877775,42.56245735329027,0.0510855043032543,-0.0007603190472994,0.0010550260394878
60.78921700061599,60.78921700061599,-35.42192629302533,-1.6095778173249493,0.0507154415366912,-0.0005649225951496,0.0003908168714855
92.22236717702182,-30.740789059007277,33.129750773043945,22.019507836464175,0.0488073315675048,0.0002141585965294,0.0010391593950998
-60.34058163874526,0.0,-4.5958506396620455,-21.373270655372753,-0.004975327423652,0.0007540687372318,-0.0004753749975592
30.20048674414251,0.0,-55.588960436334624,-42.067719541948975,0.0012638790354977,-3.01599118541034e-06,0.0004053828676115
30.298440400771494,0.0,93.18139986632342,85.21132510715655,0.0029668638802828,-0.0001652460616922,0.0004159074243225
0.0,0.0,-30.747387264209152,-21.626027559902987,0.0006285194263073,5.425702740928162e-05,-0.0016713753208263
-29.810474843460188,0.0,-2.5780047954998335,-0.3134343597493939,-5.784439844530498e-05,0.0001886867426757,0.0001315968279807
0.0,0.0,-30.105412670654275,-21.2423346745614,0.0013356901821004,-8.468440295783461e-05,0.0009289725965071
30.7576961999326,30.7576961999326,0.0,-21.54473488525055,0.0006337342066101,-3.838046244151337e-05,-0.0010379541765162
0.0,-30.36270450267848,63.123425844376946,64.2062181670259,0.0012184879925212,-0.0001584886643536,-0.0002137085185014
-29.850572912959976,-29.850572912959976,-62.05871501062012,-42.213918299273246,0.0002589396946925,-5.899877451130518e-05,0.0004641035249076
0.0,30.101220037318807,29.996519833091398,21.165500049357004,-0.0008103143895705,0.0001038700999481,8.873361079855441e-05
30.226603825254767,0.0,0.0,21.49202867754481,0.000141358123856,-1.582235187070389e-05,-0.0002908809682669
0.0,-29.357485826275663,58.514920124632546,-0.1537673522662257,0.0008848511314435,-0.0001164465618894,-0.0001655301239457
-31.51858364518992,31.51858364518992,-62.82238933380113,-22.245578713611966,-0.0054815590649255,0.0006468477788827,-0.0001603690377285
0.0,0.0,-32.307886431041304,-21.257518778209544,-0.019638158515685,0.000302149789284,-0.0017672262030902
-60.70607306200431,0.0,-2.222722181546001,-21.42264552117223,-0.0323150149585517,-0.0011741210197984,-0.003552449738053
-60.16185435403141,-30.080927177015706,-49.81079979456501,3.185665093588151,-0.0461279803438125,-0.0001165455783595,-0.0039201983619159
-90.37890018962257,30.126300063207523,27.12867098010316,-44.830638548226496,-0.0516353054792317,0.0006529296209999,-0.0012489893435955
-91.31219657331954,0.0,-32.997542581872544,-21.885453368154426,-0.0529300561054994,0.0004988242363485,0.0012867078338989
-30.715125773497924,0.0,-30.603704162119993,0.0,-0.0493819924343605,-0.000967655878541,0.0032223709494171
-89.9370443434257,29.9790147811419,-34.598678227314764,-0.4817464557936532,-0.0462491092026512,-0.001613253832631,0.001526792668688
-59.93532484049144,0.0,-2.0433696472950036,0.0,-0.0486774773641273,-0.0003297006763315,0.0010805080582526
0.0,-180.92543944785956,208.90711591622747,192.71509011411092,-0.0516846570213223,0.0005174885801111,0.0024996606034496
-120.68116327749053,60.34058163874526,35.962271043118854,-42.660027324799664,-0.0512171102367165,0.0001058961008488,0.0001612150344729
-120.39710367494577,90.29782775620933,7.650383399919922,-0.9423550722179841,-0.0473268905837825,-0.0003229096673854,-0.0023575037410293
-31.314330083170407,-31.314330083170407,-124.67742322890311,-155.03887937148494,-0.0498967691232698,0.0006990324231715,-0.0004235920449928
-88.54533555700996,59.03022370467331,-2.7740406640888473,20.90971359004204,-0.0532176408330771,0.0010194474673875,0.0029173765258127
-92.10086297128572,-30.70028765709524,30.575078131329438,43.41645636610529,-0.0489403239301375,-7.126719211536406e-05,0.0021431026850989
-60.3714141777618,0.0,-99.57276801502333,-63.91182682476529,-0.0506653296949142,-0.0016289106028221,-0.0010333123386632
-92.48536967211331,0.0,-28.678282559829757,-0.16514165092003372,-0.0515401320966026,-0.0001369748985442,0.0003906827004227
-30.047740493452167,-60.095480986904334,94.52793021273331,63.780671363826116,-0.0507376311339535,-0.0004507248628123,-0.0007826762781163
-87.78796229758689,58.52530819839125,-87.47393464976174,-103.3399038059233,-0.0516905571778332,-4.781669170710902e-05,-0.0006730947407777
-60.213243369343,-30.1066216846715,62.63635062400261,42.41468670193902,-0.0503481852939046,-0.0004159085862899,-0.000868570435204
-95.91584532003957,31.97194844001319,-34.66116585732296,0.1712670998850751,-0.0490152251983383,-8.034056437353695e-05,-0.0016951532892852
-90.64061892207289,30.213539640690964,-4.699771968987543,-21.485430231393853,-0.050953431173843,0.00049809596215,-0.0021146265880727
-89.6538083363021,-29.884602778767366,2.2192902799955583,0.0,-0.0504393922830252,0.0006617888183687,0.0005967394917482
-60.34318598712372,-30.17159299356186,-32.33606240878761,-42.3418111079812,-0.0466923640284033,-0.0013337176927273,-1.2581020222648877e-05
-30.71715026437982,-30.71715026437982,160.4941541215215,87.53119688222876,-0.0471674186987475,-0.0009798174332427,-0.0005755994051497
-122.35961316860438,61.17980658430219,63.736190276119096,85.5413094436539,-0.0502965374230344,-0.0003618627569193,-0.0005759678365547
-29.850572912959976,29.850572912959976,-145.524709856048,-147.630906986639,-0.0485601333041713,-0.0003539866397419,0.0001417922822726
-90.90911192671174,0.0,-8.603500703271838,42.69140015230351,-0.0458237827454594,-0.0004303783666789,0.0004214071395884
-60.3106477820117,0.0,-30.047465466557394,-21.28249607124837,-0.0527909236219782,0.0006122717753979,0.0005141187499856
-120.94215007100601,0.0,0.0,-21.257197535561968,-0.0529603169312635,0.000727472670425,0.0006470131717448
-62.582870784840416,-31.291435392420208,-64.93425037901432,-44.42167356871685,-0.0488313718825745,-0.0001432641129335,-0.0002213771844045
-29.95054305524812,-29.95054305524812,124.44812301385811,63.57495893689342,-0.0506195922298711,-0.0013766782442555,0.000106209248246
-90.00201706638451,30.0006723554615,68.71337555596232,85.80744811263827,-0.0496197473958115,0.000140864377211,0.0006654378631456
-89.96019217570363,29.986730725234544,-160.9310826497895,-149.41934570725462,-0.051863291470682,0.0002954629669869,0.0007877522143025
-60.33624155763829,0.0,35.59796806934446,64.36123407690816,-0.0504498545228334,0.0008384365591242,0.0020873585325574
-94.0729232862582,-31.3576410954194,-2.9886415500793255,-66.89897900630723,-0.0487655582791021,0.001359961870635,0.0029510616013553
-58.500819426331915,0.0,-29.125997287414915,-62.009249717452605,-0.052173099348702,0.000879208610488,0.0017834528916684
-60.94600406858483,-30.473002034292413,85.93925862640496,109.1765905199653,-0.0520154135321684,-0.0017041299058083,-0.0011999962867854
-60.63849412308993,30.319247061544964,81.5744520094232,42.05480655183612,-0.0492509284443017,1.079926039996551e-06,0.0013858926504775
-90.08191404823795,0.0,-3.597855676687793,20.949678785517648,-0.0465071006924935,4.542223510844745e-06,0.0025137897229799
-92.63448032156909,0.0,-68.19717900446253,-87.66555469211232,-0.0491473507621944,-0.0002181045146171,0.0018769631680992
-60.34535644917632,30.17267822458816,-60.01145007007972,-20.719745366789954,-0.051287813377398,0.000898157927712,0.0018728434196507
-90.66021096316808,-30.220070321056024,-30.04930195804929,0.0,-0.0491393889667598,0.0010403679368119,0.0010854286928266
-59.95417283103558,-29.97708641551779,29.807691112313528,-21.808257215543644,-0.0484426671284367,-0.0004582627681544,-0.0010869605318408
-60.40314810947835,30.201574054739176,-66.11237740460629,-64.10844058927732,-0.050531390355924,-0.0011229409378141,-0.0021363844660492
-30.56694141396474,0.0,88.63037853052636,129.84953998544074,-0.0530730290001741,-0.0001300755815701,-0.0028198386545316
-91.7938108230353,30.597936941011763,5.578971879483222,0.0,-0.0526354589140071,0.0002907662374454,-0.0020502323228676
-119.9975395707125,0.0,-53.31347356347836,-63.43168338527839,-0.0491839193854142,0.0003877089070348,-0.000469120251779
-90.62821500853505,0.0,30.01540323606912,21.647376851995848,-0.0494447351134676,0.0011382588504243,-0.0015425769564055
-59.956315398250354,-29.978157699125177,-29.785640979323208,-85.27762956058784,-0.0493478916470609,9.071487676740698e-05,0.0011503429531647
-31.102785996603718,0.0,-6.626788658569718,-22.12168516589001,-0.0496262133592003,-0.0023846303074306,-0.0007658687577095
-54.84219954366856,0.0,54.5738335783098,97.05935812817978,-0.0474135992459933,-0.0007368867172972,-0.0020881263556725
-66.91507793430245,33.45753896715122,3.3987446917364186,-0.18198232865113373,-0.049607347512832,-0.0004485389162178,-0.0028727220394577
-120.3919199167595,-60.19595995837975,-49.29013050018599,-62.81241480614182,-0.050885001772378,0.0008016256904479,-0.0017192937821934
-59.992762485070976,59.992762485070976,0.0,21.658708437314235,-0.0495329896970128,0.0016826879217875,0.0001133585606125
30.736508867067293,0.0,-4.181589628037307,-21.099471014938146,0.0018778731523151,-0.0001601373615574,4.1021378992511865e-05
29.497468211995116,0.0,-29.23508890725103,-41.6958336654854,0.0052291590603902,-0.0005447635822825,0.0001259790086553
0.0,0.0,4.189385172501218,22.322957165884215,-0.0017134956627802,-0.0002902980084323,-0.0010875482399757
-29.94199070537767,0.0,0.0,0.0,-0.0029456327191914,-7.665621382991244e-05,-0.0004765275051095
0.0,-30.4614937687012,-4.173016108047184,20.822786461326782,-0.0008770076611154,8.221191738102222e-05,0.0022461666525421
0.0,30.757470649057396,0.0,-43.47689676067304,-0.0003771511419426,-0.0003572499862639,-0.0004275023112251
0.0,29.873960113960184,-29.604487017017043,-20.415619235156825,-0.000775764698859,-8.811431063323562e-05,-0.0009751241545802
0.0,-30.016560154008033,63.57900753387526,62.94266151287604,-0.000383732047036,-3.3640984921637964e-05,-0.0002467520744811
-30.896356645108078,0.0,-4.203336333676878,0.0,-0.0020902999137039,7.662028294466323e-05,0.0009189974753384
0.0,29.672760201482877,4.036870512210451,21.654875105484027,-0.0018606712482852,0.0001091678843629,0.0002052571319502
30.526896511568744,-30.526896511568744,-34.40843309928027,-65.42918612832219,0.0003235835438835,1.5207608277452029e-05,-0.0001886364603509
0.0,0.0,0.0,22.54337115835512,0.001092661350859,-3.414240925114877e-05,-0.0001049503624277
0.0,0.0,29.539013010110498,20.373420641324895,-0.0007752016153191,4.502662018326576e-05,7.899393375375117e-05
-30.70703047784995,0.0,-26.22723918816466,1.5023071677970479,-0.001741695575465,0.00011857708421,0.0001495925550751
30.071437789472206,0.0,0.0,-22.027364543437482,0.0004138617947563,3.350841152460322e-05,0.0001231755223709
0.0,0.0,-4.17787085150535,-22.261603605922204,0.0012370642643237,3.4806905063159548e-06,0.0001263806081326
0.0,0.0,0.0,22.088151582328308,-0.000257006383851,7.067103262224867e-05,0.0001188588352769
-29.734816421730223,0.0,0.0,0.0,-0.0011070301123905,0.0001087570306695,0.0001143229275801
30.669084527639747,0.0,34.56870051580734,20.964690797258054,-0.0001497846821583,3.6866139065208495e-05,0.0005015549788081
0.0,0.0,-33.991813997180074,-42.62849692310732,0.0013691367297696,-2.296383732868585e-05,0.0002166726061202
0.0,0.0,4.106773022873017,21.88276191011332,0.0001460596960563,1.6882751625674235e-05,0.0001069257106507
-30.594589074569825,0.0,26.13120165107334,20.913767394637247,-0.000101603262379,2.680440574136411e-05,4.699509703775589e-05
30.0617389247651,0.0,-29.79434044494334,-20.549523113988403,-0.0001684987804671,4.8565176872906936e-06,0.000308308996874
0.0,0.0,4.2405234977803135,0.0,0.0004128735707143,-1.802534766964972e-05,2.1917821432599655e-05
0.0,30.044296725022235,-4.115862969178767,-1.3117677737729228,0.0002247039199477,-9.949125550622374e-06,1.532114101945287e-05
0.0,-30.300410333468268,0.0,1.3229499818658284,-0.0001473030448221,8.088034461319794e-06,4.399016499466405e-05
-30.033755092980464,0.0,0.0,0.0,-0.0002756296419636,1.5667072025283366e-05,4.238812084371127e-05
30.406727562708458,0.0,4.165513512753608,0.0,0.0005131229857631,-2.129847412973973e-05,8.945208893029361e-09
0.0,0.0,26.263579917820852,21.019714618795955,-0.000173569380935,7.200272262861659e-06,0.0
-30.157275256864718,0.0,-29.889026983555127,-20.61482958443644,-0.0003265941102065,1.3551442666629289e-05,0.0
30.47920239513998,0.0,4.175442068636692,0.0,0.0001635454276504,-6.793526666968825e-06,4.841376072535575e-23
0.0,0.0,-4.136991842158472,-22.043781577853746,1.1605374203987277e-05,0.0015482363432986,-0.000528097396147
0.0,0.0,4.11032772940678,21.901703009683573,2.573874109846602e-06,8.372477291245217e-06,0.0004599899893921
-31.061325750001938,0.0,26.529846985185895,21.232818003251143,-0.0002647215840668,7.21015126493426e-05,0.0004360158765199
28.43094776513971,0.0,-24.28320992876237,-19.434751253562112,-5.4616538381843386e-05,-1.013927097382614e-05,0.0001873637799054
-29.87608804045878,0.0,25.51752139006057,20.42261637889457,7.85133008998926e-05,-6.330561861026247e-05,-6.330299058069719e-05
0.0,0.0,-26.349349269264042,1.5093016840242328,-3.866047410856481e-05,-4.95816726946048e-05,-7.776181906062778e-05
30.465033847584202,30.465033847584202,0.0,-1.4904677529603312,2.391948481778661e-05,-0.0002114137502991,-0.0004115406543429
0.0,-30.165083246431063,0.0,-20.62016694906691,0.0001046859532745,-0.0001102182158315,-0.0001981851078426
0.0,0.0,-4.0951531177338225,20.43426066162787,0.0001623990310335,-7.845857452945072e-05,-0.0001376519484248
-30.82188680354495,0.0,0.0,-21.069142968452887,-0.0001456762198918,-5.1669027436582814e-05,-0.0001140846433305
29.885667462325067,0.0,4.094131846159348,0.0,-0.0001332390364196,-9.591807093868204e-05,-0.0002282242374857
0.0,0.0,-4.224374229508099,-22.509394838401434,0.0001555360527818,-9.52554163869816e-05,-0.0002189227755311
0.0,0.0,4.1275415666317,21.993426194640325,0.0002090432848462,-4.421858089685289e-05,-9.008863749473114e-05
-29.839105318573775,0.0,-4.087753151228143,0.0,-6.894993596818202e-05,-9.673246868477048e-06,-3.177540145942972e-05
30.806040307891212,0.0,4.220216625163293,0.0,2.2380097729706298e-06,-9.564018276476709e-06,-2.4006483431471764e-05
0.0,30.17441475662229,-4.133688248724721,-1.3174488733240919,0.0001714195367093,-1.7262868863109364e-05,-2.572040725533145e-05
0.0,-30.39240607224379,4.163551566604346,1.326966619251441,6.18367344993475e-05,-2.5684577369458534e-06,-1.555843226285539e-17
0.0,0.0,0.0,20.50469944097756,2.786721170840884e-05,-1.156897935588395e-06,0.0
0.0,0.0,-29.76319556880792,-42.44903293187961,-1.4762196984616458e-05,5.347526941892616e-07,-1.9799158080854666e-07
0.0,30.558701385752023,-30.28305169386095,0.0,0.0001872599181096,-0.0005495638271675,-0.0028270119736586
0.0,-29.88992695528243,33.71502519963245,21.818513216673356,-2.0330195520932917e-05,0.0001467506716709,0.0002671168037102
0.0,30.222465611286893,-4.14027088685939,20.659392232603942,-6.649659814699608e-05,2.354493260686712e-05,4.30130306311252e-05
0.0,0.0,4.254747857777161,0.0,-2.09456337974158e-05,5.6528234994067055e-06,-1.6083472816778404e-05
0.0,-29.87481124818377,0.0,0.0,5.864291664396783e-05,1.218581628848835e-06,-1.1334461846228072e-05
0.0,0.0,-4.027271308563046,0.0,2.7612966485367265e-05,4.1065485499351526e-06,-6.487126588801321e-06
0.0,0.0,4.285401615062776,-21.383574954191893,-1.920186950891559e-06,8.323372019877614e-06,-1.455918731283215e-06
0.0,0.0,-4.144272389227554,0.0,-3.842589337365658e-06,1.6610618064215224e-05,1.6137313611977423e-05
0.0,0.0,0.0,-22.12470366395934,2.2619514712266452e-05,1.656603258953604e-05,1.7169039123802157e-05
0.0,0.0,0.0,20.228349640133327,1.2792627960729828e-05,2.0644191662099705e-05,2.076868097572881e-05
0.0,0.0,0.0,-21.30984253033287,8.285572460228632e-06,2.103093680666788e-05,2.096712391154166e-05
