timestamp,frame_number,v_cmd_x,v_cmd_y,v_cmd_z
0.6524291038513184,1,-0.0026553345251159044,-0.00021146940343896858,-0.006786498965539067
1.7395484447479248,2,-0.0026268713554600254,-0.00021110311945449212,-0.006764989998828241
1.8702971935272217,3,-0.002644671616508276,-0.00020409376884344965,-0.006765923717921396
1.9845640659332275,4,-0.002642568600094819,-0.00020323954959167168,-0.006751876249381894
2.0991289615631104,5,-0.002665917580088717,-0.00019749800321733346,-0.006766301645711792
2.2142410278320312,6,-0.0026075702330672357,-0.00015171361974353204,-0.0068177298107912065
2.3306844234466553,7,-0.002690482975594932,-0.00018317437297810102,-0.006772884369638632
2.442974090576172,8,-0.0026954326813211082,-0.00018388727949059103,-0.006776286483727745
2.5559029579162598,9,-0.002700662868392101,-0.00018495334734325297,-0.006789779547943908
2.669935703277588,10,-0.002763882105682569,-0.00022345692559611052,-0.00673638701573509
2.7823195457458496,11,-0.0027839452823172905,-0.00022490263063446037,-0.006775115969503531
2.8953635692596436,12,-0.0027333443922543665,-0.0001715653720566479,-0.00680466416724812
3.008194923400879,13,-0.0027541323379409732,-0.00016509662418684456,-0.006807950594065915
3.1226136684417725,14,-0.002815851192281116,-0.00021256995751173235,-0.006790064533561235
3.235715866088867,15,-0.0028218131010362413,-0.00021367883437051205,-0.0067943771500722505
3.348616123199463,16,-0.0028274113087718433,-0.00021478583130374318,-0.006808306967286626
3.4616587162017822,17,-0.002898430666391505,-0.00025741144418134354,-0.0067699114933930105
3.578037738800049,18,-0.0029010191992711043,-0.0002664462608663598,-0.006800646853662329
3.6914544105529785,19,-0.002870640346827713,-0.00020627419098673272,-0.006839620785740408
3.8042099475860596,20,-0.0028787471101168194,-0.00020747968437717645,-0.0068479575575111085
3.918797254562378,21,-0.002922575320553733,-0.00020550854333123425,-0.0068861201016261475
4.032991647720337,22,-0.0029620790623994253,-0.0002024484006142302,-0.006911639529334934
4.146612644195557,23,-0.0029877807946832036,-0.00020545743700495223,-0.006952354171517072
4.25910210609436,24,-0.0029877807946832036,-0.00020545743700495223,-0.006952354171517072
4.371808767318726,25,-0.002966011229545984,-0.00014257956536312122,-0.0070028387799538905
4.485030889511108,26,-0.003054655207961332,-0.00018816376905306242,-0.0069738604870508425
4.5983476638793945,27,-0.003055395152841811,-0.00019715325743163703,-0.007014554376837623
4.713266372680664,28,-0.0031381621206492127,-0.00024453876403640606,-0.0069763682245138625
4.826467037200928,29,-0.0032442376996186795,-0.0003034521655536082,-0.006965545505863702
4.940033435821533,30,-0.0032337969960281043,-0.000305412155285012,-0.006984125571761979
5.053204298019409,31,-0.003286547292191244,-0.0003586801503843162,-0.006932559328561183
5.166536569595337,32,-0.0033773361024032056,-0.00042050413594552083,-0.006934588433523459
5.279822826385498,33,-0.00336970998068864,-0.0003647855151029944,-0.006995489280598122
5.392936706542969,34,-0.0034675282313401112,-0.00047289267831729376,-0.006894215826378058
5.505989074707031,35,-0.003577493590000813,-0.0006454261992985266,-0.006755536280252272
5.62070107460022,36,-0.0036259794942452572,-0.0006476146663771942,-0.006772005772290868
5.7338244915008545,37,-0.003576201061150641,-0.00048400738660347997,-0.0069851327907599625
5.847558259963989,38,-0.0035228283441028907,-0.00037570918811979936,-0.007177654362749308
5.964726686477661,39,-0.0034792137969361647,-0.0002385365623922553,-0.00731663399574245
6.078131675720215,40,-0.0035214701329095988,-0.0002363511266594287,-0.007384753949736478
6.191861629486084,41,-0.003562667534879438,-0.00022426755913329544,-0.007391966802970273
6.3050172328948975,42,-0.0035622484090254147,-0.00023004079730526428,-0.0074446231474212254
6.42119574546814,43,-0.003612230302678654,-0.00022020910455466947,-0.007482225668354658
6.535967111587524,44,-0.0037215786599062994,-0.00027940419249716797,-0.00749672072197427
6.650033235549927,45,-0.003728973413217318,-0.00028010583287141344,-0.0075152828603677335
6.763165235519409,46,-0.0037748149104572803,-0.00027065045162544266,-0.007611282868310809
6.876155614852905,47,-0.0038226859297196825,-0.0002554989263785501,-0.007652818980204756
6.995383977890015,48,-0.003843026970230312,-0.00024220052068812947,-0.007690424081374658
7.109262466430664,49,-0.003890154458673578,-0.00022106399705990043,-0.007749195747237536
7.226105690002441,50,-0.003968153641068284,-0.00029494115301531565,-0.007684307978706784
7.343771934509277,51,-0.00401510263441196,-0.0002663139612195664,-0.007771739659801824
7.457204103469849,52,-0.003964899881339079,-0.00015843357596168062,-0.007941938094063516
7.571401834487915,53,-0.004073787855304545,-0.0002028388014423399,-0.00793071311636595
7.685350656509399,54,-0.0040625049732625484,-0.00019081753271166235,-0.007997694518962817
7.799044132232666,55,-0.003997898702891689,-7.719632503722096e-05,-0.008109304088975477
7.914689302444458,56,-0.003976565443281288,-6.019736611051485e-05,-0.008182018539628189
8.027733087539673,57,-0.003983276036251482,5.0249644573341357e-05,-0.008361228248986663
8.140527725219727,58,-0.003958860362672567,5.736890852858778e-05,-0.008398908683375339
8.253950357437134,59,-0.003964763607655186,0.00012087876166333444,-0.008506483904966444
8.366799592971802,60,-0.004034422880977218,0.00010552805269981036,-0.008563964852555728
8.480522394180298,61,-0.004021741096948972,0.0001804898329282878,-0.008653616774608963
8.594043731689453,62,-0.003977753754952573,0.00027094443976238836,-0.008786215986674506
8.70765995979309,63,-0.00407290252042003,0.00023790442173776682,-0.008766345411004295
8.824107646942139,64,-0.004046145053507644,0.0003108617638645228,-0.008853313716258526
8.936461687088013,65,-0.004003717489467817,0.000413432589994045,-0.00895311464319093
9.051860094070435,66,-0.0041091805451287655,0.00029425737739074975,-0.008880266846972518
9.165249586105347,67,-0.004183891569482512,0.00029371741038630717,-0.008898752226741635
9.277820825576782,68,-0.004093538194865687,0.0004221172639518045,-0.00904127896188811
9.391629457473755,69,-0.003824512412393233,0.0007317626605072292,-0.009285780889648265
9.504464387893677,70,-0.00354446532583097,0.0010393384472990874,-0.00957712553190504
9.617782354354858,71,-0.003369652664332534,0.0012561467774503399,-0.009724755115712469
9.733929872512817,72,-0.0033852648484753445,0.0012754360286635347,-0.009755233801683971
9.847330093383789,73,-0.003267515154220746,0.001446149124603835,-0.009892709576661218
9.961365461349487,74,-0.003247507516789483,0.0015145676425163401,-0.009906646789204387
10.077302694320679,75,-0.0033555486261320766,0.0014351386871567229,-0.00986262463516141
10.192773580551147,76,-0.003409263894354808,0.0014524225389322964,-0.009884171226985927
10.307209014892578,77,-0.0033075863975682296,0.0015967120252753375,-0.009982651543168686
10.421172857284546,78,-0.0033328475983580574,0.0015518958098255098,-0.009944258677023754
10.533268213272095,79,-0.00333542148291599,0.0016219567660300527,-0.010002176495618187
10.647164583206177,80,-0.003087292076088488,0.0018985781680385116,-0.010219550155397883
10.76034140586853,81,-0.0030391955697268713,0.0020041022089571925,-0.010243215254831739
10.87410020828247,82,-0.002823251830704976,0.0022794279666413786,-0.010423235973121336
10.988176822662354,83,-0.002983730548294261,0.002150249538317439,-0.010348362749482476
11.103707075119019,84,-0.0027188929125259165,0.0024458760635752697,-0.010561514540540884
11.216446876525879,85,-0.0024761624154052697,0.0027446535241324455,-0.010719600244101457
11.331751346588135,86,-0.0024761624154052697,0.0027446535241324455,-0.010719600244101457
11.444493770599365,87,-0.002455430138070369,0.00283069033321226,-0.010719480477973775
11.557104349136353,88,-0.002384913772402797,0.0028682710108114406,-0.01077348930334665
11.674801111221313,89,-0.0020941148322890513,0.003235521337046521,-0.010981098276261037
11.787131547927856,90,-0.0021122813523106743,0.0032825906164362095,-0.010956135770356923
11.89991283416748,91,-0.0018859038118534954,0.0035744555843848502,-0.01110484489299779
12.023061990737915,92,-0.0018461693434801418,0.0037140228669159114,-0.01117719452122401
12.13863492012024,93,-0.0018575855037852307,0.00378380463916983,-0.01119247077667751
12.25153636932373,94,-0.0018436724367347779,0.003793545431108214,-0.011177743424468645
12.365402698516846,95,-0.001658172929637658,0.004137768036343914,-0.011348322478397677
12.478622674942017,96,-0.0018189592092312523,0.003998656150542956,-0.011251358643448839
12.591970443725586,97,-0.001752496302401596,0.004163863006510837,-0.0112979541581808
12.7050461769104,98,-0.0017234962972452195,0.004287682540962123,-0.011335111807966314
12.81844162940979,99,-0.0017273021776418318,0.004282371133740526,-0.011312489187730534
12.931923627853394,100,-0.001791052971384488,0.004304518164644833,-0.011262578138030221
13.04717493057251,101,-0.0017068678462237585,0.004464070884750981,-0.011303422624223458
13.159942150115967,102,-0.001863528919784585,0.004327407547862094,-0.011209241901269706
13.274636268615723,103,-0.0018712969540501945,0.0044013923270540545,-0.011162630200942658
13.387035369873047,104,-0.0019477697360343882,0.004421098371494736,-0.011107587724382029
13.502667427062988,105,-0.0019446044552751118,0.00441301740011113,-0.011087708187460521
13.615385055541992,106,-0.0020229502115398645,0.004431194367498392,-0.011031821974597733
13.7318754196167,107,-0.0021119506209288375,0.004406444845699298,-0.010930700463063658
13.845067977905273,108,-0.002193124884797726,0.004402068263516412,-0.010875179282948011
13.957849264144897,109,-0.0022052914173400495,0.004388981717056595,-0.010848781168306232
14.071077346801758,110,-0.002295992841027328,0.004362198616945534,-0.010746651422550713
14.184400081634521,111,-0.002284620879436261,0.004394667374072014,-0.010770585064051375
14.299061298370361,112,-0.002381222369876923,0.00437297833559569,-0.010683649914767557
14.41449522972107,113,-0.0025335924328828696,0.0042376979108667,-0.010591845577778258
14.527306079864502,114,-0.002616573050545412,0.004236915634464822,-0.010505739231859934
14.640735864639282,115,-0.0026981020037055714,0.004230205457133707,-0.010445613409331145
14.754430770874023,116,-0.0027147725741087925,0.004212810963508673,-0.0104171800510926
14.867425680160522,117,-0.0027959443104919046,0.004205762259516632,-0.010356038466596829
14.981015682220459,118,-0.002887409353206749,0.0040975435858854325,-0.010276953009849876
15.093954086303711,119,-0.0028176279811304994,0.004225800708809402,-0.010306717282333011
