actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.001285655012845422 -0.0007367389296185295 -0.0006095992558924803 -0.0014484192443602172 -0.00172631904761319 0.00012395760534407668
0.006178468719685835 -0.003238163162868817 0.0019149000105789216 0.0021971811990555206 0.000999923632857726 8.75438733100491e-05
0.011749058033562628 -0.006338570205375853 -0.0015258895402486252 -0.004126507771719409 -0.0022799456475362002 -0.0011887635331354314
0.015322323744842993 -0.009554012345184902 -0.0018221267977575001 -0.005416319875897469 -0.0023182089321380434 -0.0010138579687919373
0.020669441869165337 -0.012244081771318001 0.006697987757348803 0.006367922588351689 0.0024770587539332534 0.004571110754606322
0.026073014789826585 -0.015728154787919855 -0.00025878481910879383 -0.004831369392776399 -0.0006976897245901982 0.000596569390903641
0.029794684062492305 -0.017324700804560667 0.004477996407173493 0.0028358069500063034 0.00313377522080812 0.00037730060381343036
0.033776460170419756 -0.021913563351695278 0.002075621948449756 -0.004519206455854169 0.0007980504046351498 -0.0014902898789484684
0.0392513463827977 -0.022724701002924206 0.005056460538370734 0.00185684136215903 0.0010174745845539096 0.004965338092621896
0.04560006734601298 -0.026276912772778393 0.004653471099678527 0.003957455648272707 0.0019302602659104495 -0.00532537007549096
0.04813122648638363 -0.029501262814765915 0.0034955220390321755 -0.0016398825903670587 0.0034941157016598577 -0.00821350568126564
0.05048434731397485 -0.032623421168972294 0.0018096763533265831 -0.0038798841389490173 0.0035018711807367243 0.0031670166067405484
0.05480222920762412 -0.03685393837453351 -0.002757677954224979 -0.015063286203460664 -0.0054727602519184584 0.0011516794768460861
0.05919186409168227 -0.0381420827960333 0.003989815940257483 -0.0021047717334301344 -0.003620893855055686 0.0066322316294711026
0.06439927833837425 -0.041424595241076 0.001975184875929951 -0.0028717992951489014 -0.004190390804643798 -0.002454001572383062
0.06692551352825815 -0.045398006659578286 0.005218731107157885 0.0013201051447537162 0.0020955729939808668 0.004880664591187647
0.07970072386775258 -0.052745558236733915 0.001727271069462846 -0.0049061615496817645 -0.012052612096596235 -0.004688362229941352
0.07955840510095316 -0.056376867109007356 -0.0007654681641697282 -0.00973099351074284 -0.007007710817278294 0.00825222755945744
0.08020120812539926 -0.058404987624653654 0.0004156117651711432 0.001952848446432785 0.013961535023285766 -0.008099287487402879
0.08662403962746242 -0.0625216632343291 0.0005915414772429123 0.003895362656575599 0.00016336186864829294 0.001015054341187538
0.08975758665735392 -0.06627600675427006 0.0037987395588173775 0.007993822557853907 0.007736151108999674 0.002355551963642885
0.08876820896208633 -0.06516137486405997 -0.00014843161593034414 -0.0007140326203520717 -0.015555957024186981 0.001220375821944536
0.08113806626004863 -0.06393579980643692 -0.0056011283711467335 -0.014346907404398139 0.00145259799000369 -0.006814853302771547
0.07743278797575101 -0.059906937753833225 -0.00556638589280339 -0.0011855037873564327 -0.001009840968775766 -0.0004487996136342959
0.07041057133764633 -0.056020623310726894 -0.0008999430953487752 0.0069912710199924455 -0.0008553685910715203 0.004136437441949151
0.06640980174879021 -0.05493399899679933 -0.0030332527650936657 0.0026521717951842223 0.003660545913239617 -0.0042583198117606
0.06288416516936048 -0.05320530298080919 -0.003953964991488577 -0.003241056658671212 -0.004851232618623913 0.002991352559879444
0.05425898374444174 -0.04707524755060919 -0.0029402202215966307 0.00349938196003354 0.007703601146751712 0.004501192092949635
0.050450605840581635 -0.043685182845705446 -0.0029215835915596304 0.008708854839522094 0.007824231836082517 -0.003786671634725146
0.04871533095727579 -0.04221010764125807 -0.0046027955630518185 -0.0028857073506600855 -0.0039284503120913875 0.0015709279571266416
0.04234738232190202 -0.035954954043499236 -0.0021256116343357956 0.010842536659418391 0.0041518792742147766 -0.006109204647680232
0.03764663460571958 -0.034009620524905325 -0.001075996435671162 0.0062270062925112515 0.008116453058797282 0.005059467537698096
0.03414281094876725 -0.03162996217662477 -0.0036339709105761985 0.00035654923841176717 -0.0025683317632271205 0.0036244902384986837
0.03253285011595248 -0.02799348471504938 -0.0019433638786584568 0.003975416840835233 0.0028112795138496016 -0.003360300170019679
0.027342932267122727 -0.02558159647900287 -0.004100389888707703 -0.0033133544856095874 -0.002231769788763289 0.0020142815457055083
0.023730144885812897 -0.021628664696181757 -0.0006763780344465798 0.004555284506000343 0.000852139182967844 -0.0007303805488481155
0.020132852568428585 -0.017655645413540658 -0.0010968132029700217 0.004193438338358755 0.0013706157107366487 -0.002227315354637778
0.01705062801199306 -0.015998007497189673 -0.002238470760554531 -0.0005358185990892231 0.000543349860449828 -0.0012422408720571855
0.011955968573783197 -0.011192582464417674 -0.002275899802309636 -0.0020302909894027413 -0.0019746140851744113 0.000982430223568559
0.00646777570074087 -0.007457701162852717 -1.644238863943109e-05 0.00023303094789745016 -3.5247519915283104e-05 0.0010392043394568287
0.0015405838271333946 -0.0026026207289763575 -0.0006895529139804187 -0.0005034491333473955 -3.489453196351116e-05 0.002069092633738363
-0.00035193489995620616 0.0006060330076444569 0.0003760837675740855 0.0008696841131395979 0.00043711914408052347 0.0004575138191598696
-0.0005061504089323224 0.0009958645049639517 0.0038627685061875193 0.0018341427464584434 0.0009275658010428609 9.659490411293302e-05
0.0002214452970195896 -0.00012467420145775236 0.005789701348411424 -0.003950181173096062 -0.001154651883417731 -0.0023454525895024595
-0.0014655887100327254 0.0017705171663344576 0.01066548434023095 -0.00029598737993239777 -0.0008686710960817902 -0.0024052362015169484
-0.004506479280922413 0.003739185339555548 0.014820528340413303 0.0033059175676415724 0.0015885607026537222 -0.0003716379432655917
-0.004346665473246993 0.0014253555165710161 0.01591731023137497 -0.007286657476055792 -0.0038214464939336813 7.319208489594761e-05
-0.005482380333004951 0.003759808880757412 0.022652967066699798 0.0060046019856032865 0.002974326162773487 -0.00025135088416377
-0.006045873939012061 0.0029627659114245548 0.021446043580419964 -0.009130707143689637 -0.004914458126349014 0.001263700071413864
-0.0059281622693094825 0.003278227435564734 0.024783484310168895 -0.01028284890599057 -0.0058125369511486825 -0.00013174177195202
-0.008454302421913546 0.0043125048718252465 0.032770183918354075 -0.004897306574833164 -0.0015615293344114368 0.000999848690564284
-0.008098138261105855 0.003469803829164529 0.03305592368359644 -0.009954031937837655 -0.003619716508216752 -0.0016546791142196555
-0.007387204873031166 0.0041069088212957044 0.036721962077290504 -0.009806533672769062 -0.006011713743799241 -0.0019888640873575655
-0.010443469487613065 0.00778557961190378 0.047724524162190356 0.017581353586084966 0.008927937101073275 -0.0010597976973104918
-0.010074785261291234 0.004655685663886733 0.04448186617751521 -0.00817409882831137 -0.00523342999960426 -5.971655919970349e-05
-0.009398368472973368 0.0042038032627412375 0.0502382217631443 -0.008146995620544226 -0.0031628496759171024 -0.002139591835457092
-0.01297530747606411 0.004444041745496259 0.053149059694021436 -0.006587406481840707 -0.005704746679768353 0.004836919357689337
-0.013216463889388916 0.0061281219060688955 0.056913441274609206 0.0023101743797191493 0.001178802549523952 0.002126189352625492
-0.011588665208743631 0.004040773219527375 0.06216916842163768 -0.0042751254955361185 -0.001364047253100381 -0.004434177145189514
-0.010590727268024154 0.0037409401256428276 0.06287770505826906 -0.008250076448961429 -0.0067237773725885575 -0.0021903962852824806
-0.015555382468874989 0.0037009704067749462 0.06993519475558567 -0.004213214239124112 4.5709575648755774e-05 0.004103819752176354
-0.0136609176548102 0.0017408041264782561 0.07287198218701865 -0.006235331892424483 -0.0028851018672462255 0.002421777795144936
-0.010063041213980094 0.0003361928591503159 0.07494808640091158 -0.013656576053879826 -0.008170864806643228 -0.00820513129580135
-0.015034519315038583 0.0034079761144057688 0.0865894912021335 0.012722947134327377 0.005419354338300325 0.00017221738729301245
-0.015454901509140103 -0.0008789451641616152 0.08381443711073903 -0.005473999609048955 -0.0016273935573186127 0.0019239411770736146
-0.01053007057996215 -0.0026819509777966347 0.0798104790789496 -0.010013892016358994 -0.008659761162042645 0.002004105615374001
-0.010071560978287672 -0.002789073216660293 0.07942951216214413 0.0010954525040351324 0.002138740011340335 -0.0054540478859028615
-0.012192498112859416 -0.0020614482059977644 0.07847587868073998 0.014258666700519972 0.011264249185655086 0.0023489486242310696
-0.011228781987626786 -0.0013821259687196777 0.07381062896646885 0.011611554819790234 0.009323065978646052 0.0006820522647184579
-0.009474611419783733 -0.003031753990477487 0.07057102008100648 0.008123437250877925 0.001819231878843584 0.0024195350993685364
-0.005492861726092665 -0.006208359410254569 0.06114751078514397 -0.01137568767457413 -0.009938959065057444 -0.0006675938355183916
-0.005799038969540453 -0.006968259542814492 0.05841409160237431 -0.007512875745477185 -0.0028906755954937937 -0.0022835373649483966
-0.007162695165820468 -0.0030581542686549507 0.060558493672070834 0.016301839747195946 0.009570261861244014 0.0004994821833140557
-0.005629680965483115 -0.006188393601216755 0.05417589326180462 -0.004149225360392769 -0.0025732936103061814 0.0008935717442643733
-0.0036542528451844365 -0.006304882381664287 0.04618639351486149 -0.0072609905378208505 -0.004500306502824654 -0.00027627071145420665
-0.002907963550783351 -0.0059101345693311005 0.04620957513161093 0.003198960643784015 8.851510635711577e-05 0.0006157873827885418
-0.0049147635074163415 -0.0028512358092425303 0.04096790193059528 0.010593358232253793 0.005216795091566797 0.0004425058191745053
-0.002632229599261582 -0.004426984306221714 0.04125284313979839 0.016444730807258414 0.01016787695171196 -0.002071481449052526
-0.005352803509816895 -0.0013126535970888651 0.03632690570659561 0.013702211489709275 0.00829974550196978 0.0016815479022821225
-0.0031027745133356153 -0.0037362599557814002 0.03186054504473349 0.006223727882657061 0.0028838030103226463 0.0012405333349118954
-0.0007524442652286864 -0.004985805280636638 0.02600150078115369 -0.0016966656494627845 -0.0007714555984308325 -0.001004372870568637
-0.001261170570040389 -0.0030754704480906265 0.020235473872670173 -0.005164961435973972 -0.003001779559488574 -0.0008826850801991635
-0.0009453076040895857 -0.0032955720555422822 0.016615609482827157 -0.0035709002763995717 -0.0020082634649908507 -0.00023658897847383693
0.0003469607553414542 -0.0036209064703826713 0.014154654790027235 -0.0035988158523966966 -0.0031215740984576828 -0.00032572999360344764
-0.0009270592148112243 -0.0022472513199921626 0.011282707029267362 -0.0003265290492382296 -0.00020548797783700914 0.001037767971028811
-0.001139229200304941 -0.0002824001805728624 0.0033729117533919683 -0.00043710000599034006 -0.0002177596157808589 0.0007793587705044558
-1.0766761695723207e-05 -4.286942413931678e-05 0.00041639461715669895 0.00043684225431767955 0.0001270895710785417 -0.00038855350977401595
-0.00550443271004513 0.000290966948189373 0.002213141541308765 0.0018756148266739355 0.00164708344516332 -0.00010533775109170494
-0.01012515658793566 0.002932184063078036 0.002623211469835983 0.0031786309907550947 0.0011057617142709118 -0.00029036958008906745
-0.013159918750331174 0.0027047088686801414 -0.000515759443051106 -0.007012491642764351 -0.00392160865362708 -0.00037108106715128333
-0.023093301500621874 0.0051626249591446875 -0.0006842681218875504 -0.0028080401753540034 0.0017432798474042756 -0.0014930143400503464
-0.024647653226954894 0.004813381005804254 -0.0013661022142638086 -0.0054122759079994875 0.0021642851684212858 -0.009255364371204194
-0.036454306152562996 0.0070394751213065125 0.0020137527724617076 0.002542517545606136 0.013660308142542137 -0.003220188771761015
-0.03971135024884247 0.00745620505675989 -0.005182688429761963 -0.016463954162226686 -0.0055558360080152705 0.000445671293401978
-0.046420111679381704 0.009015752288000962 0.004447811727977112 0.003934189999495942 0.010043516046251526 -0.007464683051308513
-0.05324310927016803 0.00731820688251324 -0.006713884322067549 -0.023765411849401903 -0.003140699413028532 -0.0011842040154139977
-0.057659712492367995 0.012035182749250542 0.006679975003765837 0.013126524980274293 0.007310791785937638 -0.009211373232463321
-0.06449473292104549 0.011390917105921685 0.001290656922880471 -0.005954119015048123 0.0017925143614808403 -0.007122029153279266
-0.07501544493250337 0.010095966898022822 -0.0013870476657654304 -0.014901666576276909 -0.010334542504996796 0.007938089564952067
-0.08264765846251927 0.009114264425316352 -0.0012697905672257725 -0.015272412439265252 0.012023803609681402 0.0008472636965277391
-0.08746939454187135 0.010291627025981716 -0.00040312234374210076 -0.00752364477240074 0.004417960457761841 -0.013558110635620901
-0.09079738200826161 0.010318006201220285 0.0018839696508113925 -0.0063517574199750265 -0.009133621041095663 -0.00803764043663055
-0.10359985671681855 0.008208455815040018 -0.0007553272892944145 -0.013987900904657395 0.01335615999931311 -0.0012475686034628675
-0.10966698859781422 0.008440391495458105 0.0017744171609783998 -0.0052516102822400546 0.005765626469782417 -0.002668345560355223
-0.11425923099439099 0.009206891122475953 -0.0003706066257468908 -0.003690286943145417 -0.007744937183547962 -0.00282625227814845
-0.12025131724650091 0.007864794649657295 0.0002831178754583438 -0.00564436053044047 -0.013998348312335401 0.003175207090625909
-0.11299607950367799 0.007441583218834121 0.004132720066335228 0.010949523907966774 -0.015244097699540896 0.006204783735197644
-0.11305704799418188 0.007299260544232732 0.002986192818520909 0.01601842280717681 0.010916276820579357 0.0026194039467582475
-0.10956765189120905 0.0048915019869164465 0.0039725608876699315 0.01682062591190398 0.030186121931279356 0.002623304926722303
-0.09812113221977903 -0.0005068454273828788 3.8762150503895695e-05 -0.004248459993597145 0.005459704676686231 0.012781513623897636
-0.08787916611694864 -2.011813829521892e-05 0.002066504032130123 0.006121296549057187 -0.0041082963052109095 0.0019546668018333158
-0.07708445920427275 -0.0007369629243924681 0.0020510566975323174 0.00988058867886342 -0.00852080731939528 -0.010098078427632315
-0.0768130014156418 0.0017188985050390444 0.0011041286319663371 0.015870035314764684 0.004893343971269601 0.0022015059602694675
-0.06518942178320805 -0.00044479691768287377 0.0004861477638726727 0.007736627299968983 -0.024312211667181317 0.009754989472675724
-0.06081889621354625 -0.0027238563994483075 -0.00128628449273495 -0.0011817257344425985 -0.021368293401680845 0.014740163343614998
-0.05691597402227405 0.000893847052236429 0.0025377450598069807 0.014981505380477392 -0.006930641959191831 0.009849164331770535
-0.0479731327928803 -0.001800045225458693 -0.00018269290150121084 0.006623720608328554 0.002169442756133122 -0.008187040475256993
-0.04454029425843341 -0.001539758656046938 0.00035424228572409385 0.008237578941131096 0.011638091933166242 -0.0006138486556396608
-0.036737776134196064 -0.001743445434221295 -0.0015911839272195376 0.0006655253927690986 -0.013948726182026229 0.004439197879862078
-0.029516363084967887 -0.0017696626088115376 0.0003949381926936233 0.005295754109103046 0.0001848899816348365 -0.0017357732998063424
-0.025172003781842464 -0.0010897797626390653 0.0014684626281011972 0.0060715054889084385 0.0002045206077305739 0.006917168741149372
-0.012043928682838165 -0.0009066186121071356 -0.003921081189940741 -0.005651899906061772 -0.00486466447266313 -0.0018958066882955177
